time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj_qkv.min,time_stats.attn_pre_proj_qkv.max,time_stats.attn_pre_proj_qkv.mean,time_stats.attn_pre_proj_qkv.median,time_stats.attn_pre_proj_qkv.std,time_stats.attn_pre_proj_qkv.count,time_stats.attn_pre_proj_q_norm.min,time_stats.attn_pre_proj_q_norm.max,time_stats.attn_pre_proj_q_norm.mean,time_stats.attn_pre_proj_q_norm.median,time_stats.attn_pre_proj_q_norm.std,time_stats.attn_pre_proj_q_norm.count,time_stats.attn_pre_proj_wq.min,time_stats.attn_pre_proj_wq.max,time_stats.attn_pre_proj_wq.mean,time_stats.attn_pre_proj_wq.median,time_stats.attn_pre_proj_wq.std,time_stats.attn_pre_proj_wq.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,time_stats.share_expert_up_proj.min,time_stats.share_expert_up_proj.max,time_stats.share_expert_up_proj.mean,time_stats.share_expert_up_proj.median,time_stats.share_expert_up_proj.std,time_stats.share_expert_up_proj.count,time_stats.share_expert_act.min,time_stats.share_expert_act.max,time_stats.share_expert_act.mean,time_stats.share_expert_act.median,time_stats.share_expert_act.std,time_stats.share_expert_act.count,time_stats.share_expert_down_proj.min,time_stats.share_expert_down_proj.max,time_stats.share_expert_down_proj.mean,time_stats.share_expert_down_proj.median,time_stats.share_expert_down_proj.std,time_stats.share_expert_down_proj.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature,model_architecture_profile
,,,,,,,,,,,,,,,,,,,,,,,,0.0252480003982782,0.0316479988396167,0.0262927998788654,0.0259039998054504,0.0012971755822799,20,0.1686400026082992,0.2137279957532882,0.1761392004787922,0.1726719960570335,0.0096521899237254,20,0.0213440004736185,0.02415999956429,0.0224256001412868,0.0221440000459551,0.0007551996873976,20,0.0371199995279312,0.0389439985156059,0.038065599836409,0.0380639992654323,0.000508435166546,20,,,,,,,0.0320000015199184,0.034655999392271,0.0334048001095652,0.0332960002124309,0.0007505276040388,20,0.0154240000993013,0.023072000592947,0.018854400049895,0.0182879995554685,0.0022437592685746,20,0.0235520005226135,0.0253759995102882,0.0241279997862875,0.0239519998431205,0.0004977001371087,20,64,1,7168,5120,128815,True,False,False,8,4,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.024992000311613,0.0268799997866153,0.0259679999202489,0.0258879996836185,0.0005388460743688,20,0.1672960072755813,0.2133760005235672,0.1768703997135162,0.1741280034184456,0.0098291346149696,20,0.0213440004736185,0.0241279993206262,0.022401599958539,0.0223519997671246,0.0008407827023238,20,0.036991998553276,0.0394879989326,0.0382079998031258,0.0382080003619194,0.0005760890783519,20,,,,,,,0.0315839983522892,0.0339520014822483,0.0328991994261741,0.0329440012574195,0.000520617812206,20,0.016160000115633,0.0199679993093013,0.018158399965614,0.0179840000346303,0.0010654835745252,20,0.0232640001922845,0.0244800001382827,0.0238127999939024,0.0237920004874467,0.0003064781832091,20,64,1,7168,5120,128815,True,False,False,4,4,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0248639993369579,0.0311360005289316,0.0264111999422311,0.0262560006231069,0.0012826084659932,20,0.1669439971446991,0.2313600033521652,0.1765487991273403,0.172335997223854,0.013724920391536,20,0.0210560001432895,0.0234880000352859,0.0220832000486552,0.0218720007687807,0.0007030465778943,20,0.0373440012335777,0.0393280014395713,0.0379663998261094,0.0377760007977485,0.0005421595723123,20,,,,,,,0.0318080000579357,0.0339520014822483,0.0326224004849791,0.0324960015714168,0.0005814389500364,20,0.0165439993143081,0.0198400001972913,0.0183216000907123,0.0184960002079606,0.0008571266148596,20,0.0230400003492832,0.0245760008692741,0.0237408000044524,0.0237280000001192,0.0003180581207008,20,64,1,7168,5120,128815,True,False,False,2,4,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0244479998946189,0.0261760000139474,0.0253087999299168,0.0253119999542832,0.0005075709024708,20,0.1595200002193451,0.2152319997549057,0.1668975979089736,0.1626559942960739,0.0118637151923569,20,0.0208960007876157,0.0272320006042718,0.0224191999062895,0.0221759993582963,0.0012540735258536,20,0.0365759991109371,0.0384959988296031,0.0377471998333931,0.0378720015287399,0.0005329127690298,20,,,,,,,0.0316799990832805,0.0341439992189407,0.032871999964118,0.0329600013792514,0.0007089189757932,20,0.0170239992439746,0.0206400007009506,0.019022399932146,0.0193440001457929,0.001020919302761,20,0.0233919993042945,0.0247360002249479,0.0240127999335527,0.02403200045228,0.0003965161124239,20,64,1,7168,5120,128815,True,False,False,1,4,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0243839994072914,0.026528000831604,0.0252959999255836,0.0252000000327825,0.0005789703721081,20,0.1679040044546127,0.2691200077533722,0.1805247999727726,0.1754239946603775,0.020885767981803,20,0.0216000005602836,0.0249279998242855,0.0230400001630187,0.0229919999837875,0.0006187676837641,20,0.0294720008969306,0.0331839993596077,0.0305072002112865,0.0303199999034404,0.0007191299485624,20,,,,,,,0.0293760001659393,0.030944000929594,0.0299424001015722,0.0298560000956058,0.0004158893580657,20,0.0198079999536275,0.023072000592947,0.0212768000550568,0.0210720002651214,0.0008268703008209,20,0.0214399993419647,0.02403200045228,0.0225696000270545,0.0223200004547834,0.000705605575543,20,64,1,7168,5120,128815,True,False,False,128,8,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0236479993909597,0.0330559983849525,0.0251727999188005,0.024656000547111,0.0019123116026239,20,0.1630080044269561,0.1883199959993362,0.1721936009824275,0.1698880046606063,0.0068021661150014,20,0.0206080004572868,0.029823999851942,0.0229712001048028,0.0226560002192854,0.0018439130282169,20,0.0291840005666017,0.0307839997112751,0.0300351998768746,0.0299200005829334,0.0003997310086037,20,,,,,,,0.0277440007776021,0.0292799994349479,0.0285168001428246,0.0286079999059438,0.0004712020549941,20,0.0195519998669624,0.0226559992879629,0.0214767999947071,0.021536000072956,0.0007750527221784,20,0.0214719995856285,0.0236159991472959,0.0225519998930394,0.0227359998971223,0.0006941034444361,20,64,1,7168,5120,128815,True,False,False,64,8,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0241919998079538,0.0266880001872777,0.0251119998283684,0.0249439999461174,0.0006265690053198,20,0.1685760021209716,0.191103994846344,0.1761087983846664,0.1744960024952888,0.006436761017233,20,0.0213440004736185,0.02403200045228,0.0224112002179026,0.0224639996886253,0.0006133052336415,20,0.0290559995919466,0.0374399982392787,0.030487999971956,0.0299040004611015,0.0020791102540433,20,,,,,,,0.0261119995266199,0.0283199995756149,0.0272800000384449,0.0272800000384449,0.0004461102767591,20,0.0211520008742809,0.0233600009232759,0.0218479998409748,0.0217279996722936,0.0005255094786263,20,0.0213120002299547,0.0237119998782873,0.0222815998829901,0.0223040003329515,0.0006748964361935,20,64,1,7168,5120,128815,True,False,False,32,8,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.02403200045228,0.026528000831604,0.0249503999017179,0.0247680004686117,0.000662106299543,20,0.1642879992723465,0.194688007235527,0.1739280007779598,0.1718560010194778,0.007172885338753,20,0.0211200006306171,0.0254399999976158,0.0225136000663042,0.0222720000892877,0.000999223959384,20,0.028736000880599,0.0301760006695985,0.0294288002885878,0.0294080004096031,0.0003566637594442,20,,,,,,,0.0260480009019374,0.0276480000466108,0.0268384001217782,0.0268479995429515,0.0004250221406032,20,0.0206080004572868,0.023199999704957,0.0215520000085234,0.0214079990983009,0.0006750785357946,20,0.0210239998996257,0.0234880000352859,0.0221599998883903,0.0223039994016289,0.0007559386160808,20,64,1,7168,5120,128815,True,False,False,16,8,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.022911999374628,0.02844800055027,0.0249568000435829,0.0245920000597834,0.0012533589171772,20,0.1614399999380111,0.2850239872932434,0.1813295997679233,0.1717119961977005,0.0277712922079351,20,0.0205439999699592,0.0267520006746053,0.0227360000833868,0.0225440002977848,0.0015134174394487,20,0.0280000008642673,0.0363520011305809,0.0296912000514566,0.0290240002796053,0.0021046971359193,20,,,,,,,0.026240000501275,0.0273599997162818,0.0267967998981475,0.0268479995429515,0.0003213411674097,20,0.0206080004572868,0.0228160005062818,0.0213968000374734,0.0211999993771314,0.0005313614450455,20,0.0209919996559619,0.0231040008366107,0.0220255999825894,0.022096000611782,0.0005659661339477,20,64,1,7168,5120,128815,True,False,False,8,8,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0238719992339611,0.0267200004309415,0.0250623999163508,0.0249279998242855,0.0007224208086037,20,0.1663040071725845,0.2239360064268112,0.1755920007824897,0.1725119948387146,0.0121527103211461,20,0.0212159994989633,0.0243200007826089,0.0224688001908361,0.0223679998889565,0.0008142272185428,20,0.02844800055027,0.029823999851942,0.0290079998783767,0.0290399994701147,0.000339033896835,20,,,,,,,0.0258559994399547,0.0337920002639293,0.0268975998274981,0.0264320001006126,0.001630602643026,20,0.0205439999699592,0.0231679994612932,0.0214303998276591,0.0213919999077916,0.0005855298864234,20,0.0214399993419647,0.0297599993646144,0.0227247999049723,0.0224320003762841,0.0017307613515445,20,64,1,7168,5120,128815,True,False,False,4,8,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0235520005226135,0.0278719998896121,0.024875200074166,0.0245760008692741,0.0010089023180038,20,0.1653759926557541,0.2180159986019134,0.175934399664402,0.1724160015583038,0.0112695689879822,20,0.0212799999862909,0.0255679991096258,0.0225440002046525,0.0223840000107884,0.0009227158580316,20,0.0282240007072687,0.032575998455286,0.0290671998634934,0.0288960002362728,0.0010038145923421,20,,,,,,,0.0258879996836185,0.0274560004472732,0.0264560001902282,0.0264320001006126,0.0003684693682632,20,0.0207359995692968,0.0225280001759529,0.0215600000694394,0.0215840004384517,0.0004745154434504,20,0.0207359995692968,0.0242560002952814,0.022296000085771,0.0223039994016289,0.000954162464736,20,64,1,7168,5120,128815,True,False,False,2,8,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
,,,,,,,,,,,,,,,,,,,,,,,,0.0231679994612932,0.0264960005879402,0.0242112000472843,0.0241280002519488,0.0009358234456731,20,0.1534080058336258,0.2030400037765503,0.1655664011836052,0.1625280007719993,0.0113720522758402,20,0.0209599994122982,0.02403200045228,0.022174399998039,0.0220480002462863,0.0008016287651057,20,0.0277440007776021,0.0309759993106126,0.0287120000459253,0.02857599966228,0.0007331332762807,20,,,,,,,0.0257280003279447,0.0273279994726181,0.0264063998125493,0.026367999613285,0.0004103742353741,20,0.0205439999699592,0.0223360005766153,0.0216095997951924,0.0218560006469488,0.0005062780887298,20,0.0214719995856285,0.0240959990769624,0.0223071998916566,0.0222559999674558,0.0006440590321448,20,64,1,7168,5120,128815,True,False,False,1,8,7168,5120,generic,False,5120,2048,CUDA_EVENT,BF16,none,step3_text
