time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.197,0.218,0.2022857142857143,0.201,0.005547567953985026,0.088,0.096,0.08945,0.088,0.002438749679651442,1.573,1.7630000000000001,1.6077,1.575,0.05719536694523431,0.126,0.137,0.1292,0.128,0.0028913664589601943,0.47500000000000003,0.533,0.48539999999999994,0.47600000000000003,0.017100877170484554,0.08700000000000001,0.096,0.089,0.088,0.0026645825188948446,2.786,3.12,2.83845,2.789,0.08694680845206453,0.227,0.243,0.22915000000000002,0.227,0.003915035121170689,1.276,1.434,1.3055,1.2775,0.0465827221188285,0.049,0.051000000000000004,0.049650000000000014,0.05,0.0005722761571129803,32,32,4096,11008,32768,True,3808,1
0.191,0.214,0.20366666666666666,0.20700000000000002,0.006714116850291266,0.085,0.095,0.0906,0.092,0.0028530685235374177,1.54,1.7690000000000001,1.6517000000000004,1.68,0.06358466796327555,0.124,0.136,0.13035000000000002,0.131,0.0032446109165815275,0.485,0.537,0.5042,0.507,0.014582866659199776,0.085,0.095,0.09005,0.091,0.0032322592717787943,2.728,3.134,2.9225499999999998,2.974,0.12058087534928578,0.222,0.241,0.23090000000000002,0.234,0.005430469592954188,1.249,1.433,1.3371499999999998,1.366,0.05359223357912973,0.049,0.05,0.04935000000000001,0.049,0.0004769696007084732,32,32,4096,11008,32768,True,3776,1
0.195,0.201,0.1974761904761905,0.198,0.0018157786633273935,0.08700000000000001,0.09,0.08765,0.088,0.0007262919523166925,1.59,1.649,1.6053000000000002,1.607,0.013700729907563325,0.125,0.128,0.12675,0.127,0.0010897247358851695,0.47900000000000004,0.498,0.4840999999999999,0.484,0.00467867502611582,0.08600000000000001,0.089,0.08725,0.08700000000000001,0.0006982120021884423,2.814,2.919,2.8407999999999998,2.8449999999999998,0.024179743588384078,0.224,0.229,0.22535000000000002,0.225,0.0011079259903080177,1.29,1.324,1.30095,1.305,0.009957283766168388,0.048,0.049,0.04840000000000001,0.048,0.0004898979485566361,32,32,4096,11008,32768,True,3744,1
0.192,0.20500000000000002,0.19828571428571432,0.198,0.0031794407585949737,0.085,0.091,0.08775,0.0875,0.0015124483462254136,1.5170000000000001,1.633,1.5647499999999999,1.556,0.02717512649464578,0.122,0.129,0.12510000000000002,0.1245,0.0017000000000000014,0.47500000000000003,0.51,0.4899,0.4875,0.009491575211733824,0.085,0.09,0.08745,0.08700000000000001,0.0011169153951844292,2.718,2.9130000000000003,2.7976,2.7855,0.04232658738901594,0.221,0.23,0.22485,0.224,0.00230813777751676,1.2770000000000001,1.368,1.3164000000000002,1.3075,0.0226437629381691,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,32,32,4096,11008,32768,True,3712,1
0.188,0.212,0.20195238095238097,0.20700000000000002,0.008243185875538945,0.084,0.093,0.08955,0.092,0.0037077621282924794,1.49,1.68,1.6122999999999998,1.674,0.07964866602774963,0.11900000000000001,0.131,0.1264,0.129,0.004079215610874231,0.47600000000000003,0.525,0.5071999999999999,0.524,0.02125464655081331,0.083,0.092,0.08889999999999999,0.092,0.003780211634287157,2.6750000000000003,3.0,2.8946499999999995,2.992,0.13834242841586955,0.216,0.234,0.22785000000000002,0.233,0.007233774948116654,1.2530000000000001,1.416,1.3642,1.415,0.06935531702760787,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,32,32,4096,11008,32768,True,3680,1
0.189,0.201,0.19352380952380951,0.193,0.00293775177432137,0.085,0.088,0.08600000000000002,0.08600000000000001,0.0008944271909999136,1.5230000000000001,1.606,1.5516,1.553,0.0209246266394409,0.12,0.127,0.1222,0.122,0.0015684387141358135,0.47600000000000003,0.503,0.48550000000000004,0.486,0.006741661516273263,0.084,0.088,0.08560000000000002,0.08600000000000001,0.001067707825203129,2.727,2.873,2.78205,2.7815000000000003,0.04089801339918605,0.216,0.224,0.21905000000000002,0.219,0.0021558061137310117,1.282,1.351,1.3058,1.306,0.020600000000000004,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,32,32,4096,11008,32768,True,3648,1
0.189,0.201,0.19314285714285714,0.192,0.0028499910490371455,0.085,0.088,0.08595000000000001,0.08600000000000001,0.0008046738469715512,1.54,1.613,1.5597499999999997,1.5535,0.019130799774186132,0.11900000000000001,0.123,0.12105000000000002,0.121,0.0011608186766243873,0.482,0.505,0.48840000000000006,0.486,0.006191930232165094,0.084,0.088,0.0853,0.085,0.0010535653752852712,2.7600000000000002,2.883,2.7895999999999996,2.7815000000000003,0.02586774052753734,0.216,0.222,0.21744999999999998,0.217,0.001243985530462474,1.291,1.352,1.3079500000000002,1.306,0.012862639697978042,0.046,0.047,0.04655000000000001,0.047,0.0004974937185533104,32,32,4096,11008,32768,True,3616,1
0.187,0.197,0.1899047619047619,0.189,0.002688684612093927,0.083,0.088,0.08480000000000001,0.084,0.0012083045973594565,1.479,1.567,1.5001499999999999,1.481,0.026435345656904124,0.11900000000000001,0.124,0.121,0.1205,0.0015165750888103088,0.47800000000000004,0.507,0.484,0.47850000000000004,0.008520563361656302,0.083,0.08700000000000001,0.08415,0.084,0.0011521718621802922,2.634,2.787,2.6662000000000003,2.637,0.04417759613197616,0.215,0.222,0.21669999999999998,0.216,0.002123676058159532,1.286,1.35,1.30145,1.2875,0.020643340330479484,0.045,0.046,0.045450000000000004,0.045,0.0004974937185533104,32,32,4096,11008,32768,True,3584,1
0.182,0.194,0.18757142857142858,0.188,0.003259731636214256,0.081,0.08600000000000001,0.08360000000000001,0.0835,0.001392838827718413,1.452,1.557,1.4894999999999998,1.4849999999999999,0.029702693480558293,0.117,0.122,0.11950000000000002,0.11900000000000001,0.0016583123951776956,0.463,0.497,0.4767,0.47650000000000003,0.009899999999999985,0.081,0.08600000000000001,0.08315,0.083,0.0014239030865898156,2.584,2.7720000000000002,2.6576999999999997,2.6535,0.05591073242231772,0.21,0.22,0.21390000000000003,0.2135,0.0026627053911388717,1.2590000000000001,1.347,1.29315,1.2875,0.026773634418957727,0.044,0.045,0.044950000000000004,0.045,0.00021794494717703385,32,32,4096,11008,32768,True,3552,1
0.181,0.203,0.19466666666666668,0.201,0.008855094489202166,0.081,0.09,0.08715000000000002,0.09,0.0039022429447690683,1.448,1.6520000000000001,1.57665,1.637,0.08492424565458329,0.115,0.127,0.12239999999999998,0.125,0.004352011029397786,0.464,0.526,0.5023500000000001,0.524,0.026948608498399317,0.08,0.09,0.08579999999999999,0.089,0.004069397989875158,2.567,2.9170000000000003,2.788,2.915,0.15726983181780288,0.20800000000000002,0.226,0.219,0.225,0.007981227975693969,1.248,1.428,1.3695,1.427,0.0785617591452737,0.044,0.045,0.044550000000000006,0.045,0.0004974937185533104,32,32,4096,11008,32768,True,3520,1
0.18,0.201,0.18723809523809523,0.186,0.006217523331028373,0.08,0.089,0.083,0.082,0.002569046515733025,1.454,1.639,1.51335,1.49,0.05257972517995887,0.115,0.124,0.11805000000000002,0.11750000000000001,0.0024591665254715856,0.465,0.524,0.48375,0.47650000000000003,0.01679546069627147,0.08,0.088,0.08245,0.0815,0.0023553131426627743,2.591,2.916,2.6902,2.653,0.09329287218217691,0.20700000000000002,0.223,0.21195,0.21,0.004631144566951023,1.2590000000000001,1.428,1.3057500000000002,1.2885,0.04113134449540883,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,32,32,4096,11008,32768,True,3488,1
0.179,0.203,0.18480952380952378,0.181,0.0075126499517182525,0.08,0.091,0.08275000000000002,0.081,0.0035759614091877435,1.414,1.631,1.4628,1.417,0.07843188127285998,0.114,0.126,0.11750000000000001,0.116,0.003708099243547829,0.425,0.492,0.43994999999999995,0.426,0.024125660612716912,0.079,0.089,0.08195,0.08,0.0033087006513131388,2.516,2.8970000000000002,2.588,2.52,0.12081018169012084,0.20600000000000002,0.225,0.20975000000000002,0.20600000000000002,0.006594505288495866,1.272,1.465,1.3128499999999999,1.2735,0.06811481116467986,0.043000000000000003,0.044,0.043800000000000006,0.044,0.0003999999999999976,32,32,4096,11008,32768,True,3456,1
0.177,0.192,0.1795238095238095,0.178,0.003499919014288186,0.079,0.08600000000000001,0.08060000000000002,0.08,0.0014628738838327804,1.414,1.549,1.4333,1.417,0.03300924113032591,0.112,0.121,0.11520000000000001,0.1145,0.002249444375840397,0.425,0.467,0.43245000000000006,0.425,0.013005671839624446,0.079,0.085,0.0802,0.08,0.0017492855684535917,2.513,2.757,2.55365,2.517,0.0743829785636472,0.20400000000000001,0.216,0.20590000000000003,0.20400000000000001,0.0036455452267116317,1.272,1.395,1.2888499999999998,1.274,0.030809535861482867,0.043000000000000003,0.044,0.0432,0.043000000000000003,0.00039999999999999763,32,32,4096,11008,32768,True,3424,1
0.177,0.185,0.17947619047619048,0.179,0.002107109227603581,0.079,0.082,0.08020000000000001,0.08,0.0006782329983125274,1.423,1.472,1.4305999999999999,1.425,0.012277621919573841,0.112,0.115,0.1136,0.114,0.0009695359714832665,0.426,0.443,0.4288,0.427,0.0041303752856126814,0.079,0.082,0.07990000000000001,0.08,0.0007000000000000008,2.5300000000000002,2.621,2.54655,2.535,0.023029274847463137,0.203,0.20700000000000002,0.20410000000000003,0.20400000000000001,0.001044030650891056,1.285,1.331,1.2927999999999997,1.2865,0.011994165248152954,0.042,0.043000000000000003,0.04295000000000001,0.043000000000000003,0.00021794494717703385,32,32,4096,11008,32768,True,3392,1
0.17,0.186,0.17776190476190476,0.177,0.0038902168124762067,0.077,0.083,0.08,0.08,0.0017320508075688791,1.3800000000000001,1.504,1.43325,1.432,0.034885347927174216,0.11,0.117,0.1127,0.1125,0.0019773719933285205,0.424,0.451,0.4326,0.431,0.008169455306200047,0.076,0.083,0.0791,0.079,0.0016703293088490081,2.452,2.6750000000000003,2.5475000000000003,2.5455,0.0629066769111197,0.197,0.209,0.20220000000000002,0.202,0.0031559467676119,1.245,1.361,1.2967499999999998,1.287,0.03460473233533239,0.042,0.043000000000000003,0.04265000000000001,0.043000000000000003,0.0004769696007084733,32,32,4096,11008,32768,True,3360,1
