time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.061,0.06,0.06,0.0006324555320336743,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,3,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.079,0.07780000000000001,0.078,0.0007483314773547889,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,4,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.083,0.0826,0.083,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,5,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.095,0.09459999999999999,0.095,0.000489897948556636,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,6,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.11900000000000001,0.135,0.1274,0.13,0.006280127387243035,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,7,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.14200000000000002,0.1398,0.14100000000000001,0.0021354156504062643,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,8,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.148,0.146,0.146,0.0010954451150103333,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,9,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.166,0.157,0.156,0.004647580015448904,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,10,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.166,0.16460000000000002,0.165,0.0013564659966250547,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,11,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.17300000000000001,0.176,0.17440000000000003,0.17400000000000002,0.0010198039027185491,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,12,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.187,0.1856,0.186,0.001019803902718558,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,13,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.214,0.2084,0.20800000000000002,0.00449888875168079,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,14,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.228,0.2232,0.223,0.0035440090293338733,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,15,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.23800000000000002,0.231,0.23,0.0037416573867739447,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,16,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.23700000000000002,0.255,0.24559999999999998,0.247,0.0059866518188383035,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,17,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.266,0.25579999999999997,0.254,0.005381449618829489,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,18,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.281,0.2746,0.28,0.008212186067059132,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,19,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.276,0.27280000000000004,0.273,0.002227105745132011,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,20,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.3,0.2944,0.294,0.003611094017053561,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,21,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.314,0.31039999999999995,0.312,0.003611094017053561,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,22,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.314,0.312,0.312,0.0018973665961010292,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,23,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.338,0.33320000000000005,0.336,0.0067646138101151105,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,24,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.34500000000000003,0.3402,0.341,0.0037094473981982845,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,25,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.34700000000000003,0.35100000000000003,0.34940000000000004,0.35000000000000003,0.0013564659966250551,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,26,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.375,0.3706,0.372,0.003929376540877704,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,27,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.385,0.383,0.384,0.002097617696340305,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,28,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.398,0.3934,0.393,0.0025768197453450276,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,29,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.40800000000000003,0.4040000000000001,0.404,0.0026076809620810618,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,30,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.41100000000000003,0.417,0.4142,0.41400000000000003,0.0021354156504062496,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,31,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.443,0.437,0.437,0.005176871642217918,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,32,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.445,0.4422,0.443,0.0023151673805580472,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,33,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.456,0.462,0.4598,0.461,0.0021354156504062643,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,34,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.46900000000000003,0.47400000000000003,0.4706,0.46900000000000003,0.002059126028197402,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,35,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.47700000000000004,0.482,0.479,0.47800000000000004,0.0020976176963402784,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,36,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.492,0.497,0.49399999999999994,0.494,0.0016733200530681526,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,37,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.508,0.52,0.5132000000000001,0.512,0.004069397989875164,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,38,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.518,0.522,0.5194000000000001,0.519,0.0014966629547095778,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,39,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.54,0.5356,0.535,0.002653299832284322,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,40,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.548,0.554,0.5520000000000002,0.552,0.002190890230020666,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,41,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.561,0.5670000000000001,0.5636000000000001,0.5630000000000001,0.0024979991993593614,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,42,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.5740000000000001,0.579,0.5766,0.5760000000000001,0.0017435595774162225,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,43,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.593,0.5895999999999999,0.59,0.0024166091947189165,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,44,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.609,0.6035999999999999,0.602,0.003136877428271627,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,45,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.621,0.6144000000000001,0.614,0.003929376540877704,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,46,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.632,0.6294000000000001,0.631,0.0025768197453450276,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,47,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.641,0.652,0.6442,0.643,0.0039698866482558446,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,48,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.654,0.661,0.6582000000000001,0.659,0.0023151673805580472,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,49,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.668,0.6656000000000001,0.665,0.001356465996625055,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,50,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.685,0.6798,0.68,0.003310589071449373,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,51,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.6880000000000001,0.6970000000000001,0.6938000000000001,0.6940000000000001,0.003310589071449373,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,52,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.715,0.7099999999999999,0.71,0.0029664793948382677,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,53,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.717,0.723,0.7209999999999999,0.722,0.002280350850198278,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,54,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.732,0.742,0.737,0.737,0.003687817782917158,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,55,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.743,0.751,0.7476,0.748,0.002870540018881467,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,56,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.753,0.761,0.757,0.757,0.0028284271247461927,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,57,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.768,0.774,0.7714000000000001,0.771,0.002332380757938122,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,58,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.777,0.79,0.78,0.778,0.005019960159204458,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,59,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.004200000000000001,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.782,0.799,0.7914,0.794,0.007499333303701076,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,60,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.8170000000000001,0.8130000000000001,0.812,0.0026076809620810618,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,61,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.004200000000000001,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.812,0.8240000000000001,0.8182,0.8210000000000001,0.00479165942028438,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,62,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.8150000000000001,0.838,0.8264000000000001,0.8260000000000001,0.007282856582413221,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,63,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.004200000000000001,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.834,0.841,0.8389999999999999,0.84,0.0026076809620810618,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,64,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.854,0.8516,0.851,0.001356465996625055,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,65,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.0044,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.857,0.874,0.8655999999999999,0.863,0.006740919818541093,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,66,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.0044,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.865,0.882,0.876,0.876,0.0062289646009589805,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,67,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.0048000000000000004,0.005,0.00039999999999999996,0.0,0.0,0.0,0.0,0.0,0.897,0.904,0.9008,0.903,0.0031240998703626647,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,68,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.897,0.906,0.9010000000000001,0.901,0.0028982753492378904,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,69,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.0046,0.005,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.907,0.921,0.9136000000000001,0.914,0.005122499389946284,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,70,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.0048000000000000004,0.005,0.00039999999999999996,0.0,0.0,0.0,0.0,0.0,0.918,0.929,0.9232000000000001,0.922,0.003867815921162747,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,71,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.0044,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.935,0.9400000000000001,0.9384,0.9400000000000001,0.0020591260281974015,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,72,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.9400000000000001,0.9580000000000001,0.9498000000000001,0.9510000000000001,0.005878775382679633,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,73,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.965,0.969,0.9673999999999999,0.968,0.001356465996625055,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,74,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.971,0.979,0.9746,0.974,0.0025768197453450276,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,75,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.981,0.99,0.9846,0.983,0.003136877428271627,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,76,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.988,1.01,0.9996,1.002,0.0074993333037010855,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,77,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0090000000000001,1.0210000000000001,1.0134,1.0110000000000001,0.004498888751680806,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,78,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0190000000000001,1.029,1.0244,1.027,0.004079215610874149,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,79,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.033,1.048,1.0406,1.041,0.005238320341483568,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,80,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.046,1.051,1.048,1.046,0.002449489742783126,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,81,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.052,1.064,1.0584,1.059,0.004127953488110045,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,82,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.072,1.079,1.0761999999999998,1.077,0.0027856776554367755,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,83,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.084,1.101,1.0917999999999999,1.089,0.006554387843269576,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,84,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.101,1.108,1.1054,1.107,0.0025768197453450376,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,85,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.105,1.11,1.1072000000000002,1.107,0.0017204650534085578,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,86,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.119,1.1280000000000001,1.1254,1.127,0.0032619012860600426,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,87,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.135,1.143,1.1378,1.1360000000000001,0.0031874754901018514,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,88,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.153,1.159,1.1568,1.158,0.002135415650406248,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,89,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.163,1.171,1.166,1.165,0.003098386676965922,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,90,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.173,1.178,1.1754,1.175,0.001854723699099128,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,91,0,1408,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.188,1.19,1.1884,1.188,0.0008000000000000007,0.0,0.0,0.0,0.0,0.0,4096,32,32,16,1,4096,92,0,1408,False,AttentionBackend.FLASHINFER
