time_stats.moe_gating_linear.min,time_stats.moe_gating_linear.max,time_stats.moe_gating_linear.mean,time_stats.moe_gating_linear.median,time_stats.moe_gating_linear.std,time_stats.moe_gating_linear.count,time_stats.moe_gating_routing_topk.min,time_stats.moe_gating_routing_topk.max,time_stats.moe_gating_routing_topk.mean,time_stats.moe_gating_routing_topk.median,time_stats.moe_gating_routing_topk.std,time_stats.moe_gating_routing_topk.count,time_stats.moe_shuffling.min,time_stats.moe_shuffling.max,time_stats.moe_shuffling.mean,time_stats.moe_shuffling.median,time_stats.moe_shuffling.std,time_stats.moe_shuffling.count,time_stats.moe_grouped_gemm.min,time_stats.moe_grouped_gemm.max,time_stats.moe_grouped_gemm.mean,time_stats.moe_grouped_gemm.median,time_stats.moe_grouped_gemm.std,time_stats.moe_grouped_gemm.count,num_tokens,num_experts,num_experts_per_device,expert_parallel_size,routing_runtime_path,routing_assignment_policy,routing_weight_policy,routing_uses_router_logits,gating_runtime_context,gating_runtime_context_impl,router_topk,hidden_dim,expert_hidden_dim,use_gated,num_tensor_parallel_workers,total_routed_tokens,model_expansion_ratio,tokens_per_expert_avg,tokens_to_experts_ratio,expert_utilization,min_load_ratio,load_imbalance_cv,max_load_ratio,load_entropy,load_gini_coefficient,load_distribution,seed,moe_grouped_gemm_backend,measurement_type,profiling_precision,model_arch,quant_signature,model_architecture_profile
0.005216,0.005216,0.005216,0.005216,0.0,1,0.0148809999999999,0.0148809999999999,0.0148809999999999,0.0148809999999999,0.0,1,0.007936,0.007936,0.007936,0.007936,0.0,1,0.013215,0.013696,0.01345055,0.013439,0.0001808727384101,20,1,8,4,2,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,2,1,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.1370376482130855e-10,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.004927,0.004927,0.004927,0.004927,0.0,1,0.0148469999999999,0.0148469999999999,0.0148469999999999,0.0148469999999999,0.0,1,0.007488,0.007488,0.007488,0.007488,0.0,1,0.012447,0.01296,0.01267975,0.0126245,0.0001949802233561,20,1,8,4,2,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,4,1,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.1370376482130855e-10,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.00528,0.00528,0.00528,0.00528,0.0,1,0.0148789999999999,0.0148789999999999,0.0148789999999999,0.0148789999999999,0.0,1,0.008032,0.008032,0.008032,0.008032,0.0,1,0.011488,0.012256,0.0118461,0.01184,0.0002465406457361,20,1,8,4,2,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,8,1,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.1370376482130855e-10,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.004928,0.004928,0.004928,0.004928,0.0,1,0.0151989999999999,0.0151989999999999,0.0151989999999999,0.0151989999999999,0.0,1,0.00368,0.00368,0.00368,0.00368,0.0,1,0.015071,0.015648,0.015331,0.015392,0.0001741760603527,20,1,8,8,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,1,2,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.0000000002294085,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.00528,0.00528,0.00528,0.00528,0.0,1,0.014816,0.014816,0.014816,0.014816,0.0,1,0.00352,0.00352,0.00352,0.00352,0.0,1,0.013408,0.014016,0.0136958,0.0137285,0.0002005040149223,20,1,8,8,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,2,2,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.0000000002294085,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.004864,0.004864,0.004864,0.004864,0.0,1,0.0152,0.0152,0.0152,0.0152,0.0,1,0.00368,0.00368,0.00368,0.00368,0.0,1,0.012864,0.01344,0.01314715,0.013184,0.0001750312186439,20,1,8,8,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,4,2,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.0000000002294085,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.0052169999999999,0.0052169999999999,0.0052169999999999,0.0052169999999999,0.0,1,0.014848,0.014848,0.014848,0.014848,0.0,1,0.00352,0.00352,0.00352,0.00352,0.0,1,0.0117749999999999,0.01232,0.01203835,0.012048,0.0001969325455581,20,1,8,8,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,8,2,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.0000000002294085,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.004865,0.004865,0.004865,0.004865,0.0,1,0.0152959999999999,0.0152959999999999,0.0152959999999999,0.0152959999999999,0.0,1,0.003648,0.003648,0.003648,0.003648,0.0,1,0.015072,0.015776,0.0153696,0.015425,0.0002066135039149,20,1,8,8,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,1,2,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.0000000002294085,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.005279,0.005279,0.005279,0.005279,0.0,1,0.014754,0.014754,0.014754,0.014754,0.0,1,0.003488,0.003488,0.003488,0.003488,0.0,1,0.013312,0.01408,0.0136817,0.01368,0.0002239875219738,20,1,8,8,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,2,2,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.0000000002294085,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.004864,0.004864,0.004864,0.004864,0.0,1,0.015135,0.015135,0.015135,0.015135,0.0,1,0.00368,0.00368,0.00368,0.00368,0.0,1,0.01264,0.0130889999999999,0.0128974,0.0129435,0.0001803425629184,20,1,8,8,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,4,2,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.0000000002294085,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
