Unnamed: 0,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
3511,0.0872319999999999,0.107103,0.0986023333333332,0.1014719999999997,0.008362232570047,0,2,5767168,all_reduce,2,8
3512,0.088096,0.1029440000000004,0.0978133333333335,0.1024,0.0068747804490197,0,2,5799936,all_reduce,2,8
3513,0.0891839999999997,0.1024319999999997,0.0942933333333332,0.0912640000000001,0.0058172170513246,0,2,5832704,all_reduce,2,8
3514,0.0887029999999999,0.100766,0.0962120000000001,0.0991670000000003,0.0053496424179566,0,2,5865472,all_reduce,2,8
3515,0.089183,0.1022719999999999,0.0975463333333332,0.1011839999999999,0.0059304268724003,0,2,5898240,all_reduce,2,8
3516,0.0884149999999999,0.090047,0.089247,0.089279,0.000666645332992,0,2,5931008,all_reduce,2,8
3517,0.088288,0.1039030000000002,0.0935033333333334,0.0883189999999999,0.0073536857123185,0,2,5963776,all_reduce,2,8
3518,0.088256,0.0979830000000001,0.0922343333333334,0.0904639999999999,0.0041636676407012,0,2,5996544,all_reduce,2,8
3519,0.0878400000000001,0.1032319999999999,0.0933546666666666,0.0889919999999997,0.0070001457762598,0,2,6029312,all_reduce,2,8
3520,0.0895679999999999,0.0928009999999999,0.0909546666666666,0.0904950000000001,0.0013592994110529,0,2,6062080,all_reduce,2,8
3521,0.088864,0.092833,0.0908056666666667,0.0907200000000002,0.00162146936107,0,2,6094848,all_reduce,2,8
3522,0.089279,0.0931839999999999,0.0906023333333333,0.089344,0.0018257068646295,0,2,6127616,all_reduce,2,8
3523,0.0894059999999999,0.092383,0.0911773333333333,0.0917429999999999,0.0012794833158566,0,2,6160384,all_reduce,2,8
3524,0.0890230000000001,0.105056,0.0983356666666666,0.1009279999999998,0.0067972747643611,0,2,6193152,all_reduce,2,8
3525,0.0891519999999995,0.105951,0.0980479999999999,0.0990410000000001,0.0068940136833827,0,2,6225920,all_reduce,2,8
3526,0.0882230000000004,0.089951,0.0891296666666667,0.0892149999999999,0.0007080288757449,0,2,6258688,all_reduce,2,8
3527,0.089247,0.1018879999999999,0.0937596666666666,0.090144,0.0057592536746429,0,2,6291456,all_reduce,2,8
3528,0.0902069999999998,0.1215349999999998,0.1007883333333331,0.0906229999999995,0.0146710916961062,0,2,6324224,all_reduce,2,8
3529,0.0910060000000003,0.1024639999999999,0.098452,0.1018859999999999,0.0052704021351947,0,2,6356992,all_reduce,2,8
3530,0.0902699999999999,0.1037759999999998,0.0957003333333332,0.0930549999999998,0.00582244795788,0,2,6389760,all_reduce,2,8
3531,0.0905920000000001,0.1060799999999999,0.096491,0.0928009999999999,0.0068401564796915,0,2,6422528,all_reduce,2,8
3532,0.0905269999999998,0.1005749999999998,0.0942286666666664,0.0915839999999998,0.0045082348602923,0,2,6455296,all_reduce,2,8
3533,0.0906880000000001,0.1023999999999998,0.0980689999999999,0.1011189999999999,0.005245290649716,0,2,6488064,all_reduce,2,8
3534,0.090239,0.1029760000000001,0.0951140000000001,0.0921270000000004,0.0056124515736589,0,2,6520832,all_reduce,2,8
3535,0.0923829999999998,0.1032629999999999,0.0992523333333332,0.1021109999999998,0.004880067030505,0,2,6553600,all_reduce,2,8
3536,0.0915520000000001,0.106112,0.0998186666666667,0.1017919999999999,0.0061056767756644,0,2,6586368,all_reduce,2,8
3537,0.0928959999999999,0.1030399999999999,0.0991359999999999,0.1014719999999999,0.0044585390731344,0,2,6619136,all_reduce,2,8
3538,0.0921279999999997,0.1189749999999999,0.1058979999999998,0.1065909999999999,0.0109711907284488,0,2,6651904,all_reduce,2,8
3539,0.0918709999999996,0.1129599999999998,0.1032419999999998,0.1048949999999999,0.0086885283372196,0,2,6684672,all_reduce,2,8
