time_stats.moe_gating_linear.min,time_stats.moe_gating_linear.max,time_stats.moe_gating_linear.mean,time_stats.moe_gating_linear.median,time_stats.moe_gating_linear.std,time_stats.moe_gating_linear.count,time_stats.moe_gating_routing_topk.min,time_stats.moe_gating_routing_topk.max,time_stats.moe_gating_routing_topk.mean,time_stats.moe_gating_routing_topk.median,time_stats.moe_gating_routing_topk.std,time_stats.moe_gating_routing_topk.count,time_stats.moe_shuffling.min,time_stats.moe_shuffling.max,time_stats.moe_shuffling.mean,time_stats.moe_shuffling.median,time_stats.moe_shuffling.std,time_stats.moe_shuffling.count,time_stats.moe_grouped_gemm.min,time_stats.moe_grouped_gemm.max,time_stats.moe_grouped_gemm.mean,time_stats.moe_grouped_gemm.median,time_stats.moe_grouped_gemm.std,num_tokens,num_experts,num_experts_per_device,expert_parallel_size,routing_runtime_path,routing_assignment_policy,routing_weight_policy,routing_uses_router_logits,gating_runtime_context,gating_runtime_context_impl,router_topk,hidden_dim,expert_hidden_dim,use_gated,num_tensor_parallel_workers,total_routed_tokens,model_expansion_ratio,tokens_per_expert_avg,tokens_to_experts_ratio,expert_utilization,min_load_ratio,load_imbalance_cv,max_load_ratio,load_entropy,load_gini_coefficient,load_distribution,seed,moe_grouped_gemm_backend,measurement_type,profiling_precision,model_arch,model_architecture_profile,quant_signature
0.034040000289678574,0.12624099850654602,0.04728219974786043,0.03762049973011017,0.0242353316347341,20,0.007519999984651804,0.04836000129580498,0.013140000216662884,0.010600000154227018,0.009831870975265992,20,0.05451999977231026,0.06351999938488007,0.05892005003988743,0.059039998799562454,0.002097746653227894,20,3.093168020248413,3.349449872970581,3.129399061203003,3.1043689250946045,0.05869962275028229,4096,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,16384,1.0,128.0,128.0,1.0,0.109375,3.1304642778426066,13.4296875,4.378575257539811,0.7748842239379883,extremely_skewed,2,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.03392000123858452,0.04588000103831291,0.036678150109946725,0.03560099937021732,0.0027275165426823124,20,0.007280000019818544,0.03223999962210655,0.011296049878001212,0.010679999832063913,0.005671811477231453,20,0.029400000348687172,0.11323999613523483,0.03960599973797798,0.03191999904811382,0.018688816326932235,20,2.5948469638824463,2.726047992706299,2.6238675117492676,2.60392689704895,0.03449920937418938,3584,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,14336,1.0,112.0,112.0,1.0,0.8035714285714286,0.08165647198143011,1.25,6.9951980339348445,0.045627049037388456,uniform,0,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.029400000348687172,0.04631999880075455,0.03619609987363219,0.03504000045359135,0.0038551474556639655,20,0.0075599998235702515,0.014440000057220459,0.009220000030472875,0.008859999943524599,0.0015534992857991234,20,0.0551999993622303,0.06504099816083908,0.05702414959669113,0.05663999915122986,0.0020637848361273236,20,2.9719278812408447,3.115968942642212,3.004465103149414,2.988848924636841,0.036060161888599396,3840,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,15360,1.0,120.0,120.0,1.0,0.11666666666666667,3.135082173464517,13.441666666666666,4.371708603451729,0.7763885498046874,extremely_skewed,2,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.029839999973773956,0.15464100241661072,0.051866250298917296,0.035560499876737595,0.0348180098816915,20,0.01080000028014183,0.06304000318050385,0.017676000017672777,0.012120000086724758,0.014207372564970702,20,0.026799999177455902,0.05268000066280365,0.029501999821513893,0.027979999780654907,0.005413737891918798,20,2.889647960662842,3.086729049682617,2.940312623977661,2.922969102859497,0.0498068742454052,3072,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,12288,1.0,96.0,96.0,1.0,0.7916666666666666,0.09415602182182774,1.28125,6.993609058005376,0.053307851155598884,uniform,2,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.03147999942302704,0.13780100643634796,0.05153815019875765,0.036979999393224716,0.029800045456381267,20,0.007360000163316727,0.05471999943256378,0.015347999962978065,0.01080000028014183,0.011984450384026724,20,0.032600000500679016,0.0575999990105629,0.03542609997093678,0.033959999680519104,0.005180559480165013,20,2.81056809425354,2.936969041824341,2.8448121547698975,2.822808027267456,0.04074328392744064,3840,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,15360,1.0,120.0,120.0,0.9921875,0.0,0.36357598930622465,1.5916666666666666,6.888101718338001,0.2059234619140624,skewed,0,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.03288000077009201,0.07287999987602234,0.0382320499047637,0.03513999842107296,0.009489894427556631,20,0.007400000002235174,0.02280000038444996,0.010400050110183657,0.00887999963015318,0.003560064106457003,20,0.03075999952852726,0.04983999952673912,0.035386099759489295,0.03447999991476536,0.0035903541486569874,20,2.910127878189087,3.2256081104278564,2.9599246978759766,2.9229679107666016,0.08061850070953369,4096,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,16384,1.0,128.0,128.0,0.9921875,0.0,0.37510933871500846,1.59375,6.880298434951159,0.21241474151611328,skewed,2,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.034279998391866684,0.13544100522994995,0.058230200223624705,0.03797999955713749,0.03321479956947199,20,0.010479999706149101,0.0703200027346611,0.020564049994572998,0.011719999834895134,0.01661155226963469,20,0.05395999923348427,0.05900000035762787,0.05573809966444969,0.05527999997138977,0.0014597919861046814,20,2.9947290420532227,3.155529022216797,3.024688482284546,3.0086491107940674,0.03825124353170395,3840,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,15360,1.0,120.0,120.0,1.0,0.10833333333333334,3.0902612554177535,13.225,4.435567964215162,0.7684244791666666,extremely_skewed,1,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.03060000017285347,0.041760001331567764,0.0333340497687459,0.03301999904215336,0.0022569643887661982,20,0.007960000075399876,0.017079999670386314,0.009929999988526107,0.00872000027447939,0.002526970468291138,20,0.049800001084804535,0.06796000152826309,0.0540140001103282,0.05341999977827072,0.0034191995922234365,20,2.8362879753112793,2.9668490886688232,2.867178440093994,2.8534889221191406,0.03403288498520851,3584,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,14336,1.0,112.0,112.0,1.0,0.09821428571428571,3.0752059672599863,13.125,4.456911380700111,0.7657928466796875,extremely_skewed,1,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.03351999819278717,0.13436000049114227,0.05289209932088852,0.03711999952793121,0.03415933136926703,20,0.0074800001457333565,0.057999998331069946,0.017926099663600325,0.011739999987185001,0.015238923921617327,20,0.024960000067949295,0.04464000090956688,0.03083004979416728,0.030239999294281006,0.003583753076198843,20,2.611726999282837,2.731287956237793,2.6507675647735596,2.63832688331604,0.03493818640708923,3584,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,14336,1.0,112.0,112.0,1.0,0.7857142857142857,0.08777318187960607,1.2232142857142858,6.9944472501152415,0.04981340680803581,uniform,2,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
0.03460099920630455,0.15872099995613098,0.05307615008205176,0.03748000040650368,0.036590315502299825,20,0.011119999922811985,0.04227999970316887,0.01678004991263151,0.013019999954849482,0.009305229458585425,20,0.0246799997985363,0.055399999022483826,0.028748000040650368,0.02768000029027462,0.006294862419385315,20,2.5159668922424316,2.6853280067443848,2.581495761871338,2.5623269081115723,0.05353705957531929,2816,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,4,2880,2880,True,1,11264,1.0,88.0,88.0,1.0,0.6704545454545454,0.11468796093428665,1.2727272727272727,6.990410724161389,0.06525490500710229,uniform,1,vllm_fused,CUDA_EVENT,BF16,generic,generic,none
