time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature,model_architecture_profile
,,,,,,,,,,,,0.1107200011610984,0.1438080072402954,0.1168015990406274,0.1143039986491203,0.0072106213169077,20,0.0196800008416175,0.0248319990932941,0.0213167998939752,0.0210879994556307,0.0011521453916974,20,0.0240640006959438,0.0269440002739429,0.0251487999223172,0.024992000311613,0.0007920823495688,20,,,,,,,32,4,2048,768,151936,True,True,False,8,4,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1105920001864433,0.1369280070066452,0.1180303998291492,0.1153120025992393,0.0066597801949968,20,0.0202559996396303,0.0226559992879629,0.0215280001051723,0.021536000072956,0.0007273140887069,20,0.0241279993206262,0.0277440007776021,0.0255680000409483,0.0255360007286071,0.0008982258114395,20,,,,,,,32,4,2048,768,151936,True,True,False,4,4,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1115840002894401,0.12848000228405,0.1158752001821994,0.114351999014616,0.0044635352279018,20,0.0193600002676248,0.0239039994776248,0.0211520000360906,0.0208160001784563,0.0011328632330668,20,0.0239359997212886,0.0349120013415813,0.0259104001335799,0.0255040004849433,0.002182885880181,20,,,,,,,32,4,2048,768,151936,True,True,False,2,4,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.0941760018467903,0.1169599965214729,0.1011440005153417,0.0976959988474845,0.0071195993372779,20,0.0197119992226362,0.0278079994022846,0.0213647998869419,0.0208319993689656,0.0017932073872648,20,0.0233280006796121,0.0294080004096031,0.0251920002512633,0.0246879998594522,0.0016442483265136,20,,,,,,,32,4,2048,768,151936,True,True,False,1,4,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1133439987897872,0.1435199975967407,0.1207952003926038,0.1183199994266033,0.0081216874463535,20,0.0206719990819692,0.0243200007826089,0.0219199998304247,0.021663999184966,0.0010283410976787,20,0.0245440006256103,0.0295679997652769,0.0256752000190317,0.025344000197947,0.0011403981611601,20,,,,,,,32,4,2048,768,151936,True,True,False,128,8,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1102399975061416,0.1373440027236938,0.1181840002536773,0.1169760003685951,0.0072321207482063,20,0.0201280005276203,0.022784000262618,0.0213055999949574,0.0211999993771314,0.0006768284872498,20,0.0239679999649524,0.0309759993106126,0.0259231999516487,0.0255199996754527,0.0014599469910471,20,,,,,,,32,4,2048,768,151936,True,True,False,64,8,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1113599985837936,0.1271360069513321,0.1165536005049943,0.1150080002844333,0.0044863404779944,20,0.0197439994663,0.0235520005226135,0.0212096000090241,0.0211039995774626,0.0008429800264763,20,0.0240000002086162,0.0269120000302791,0.0252735998481512,0.0252480003982782,0.000655851728774,20,,,,,,,32,4,2048,768,151936,True,True,False,32,8,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1117120012640953,0.1290560066699981,0.1177632000297308,0.1155200004577636,0.0052628958158381,20,0.0202559996396303,0.0302719995379447,0.0217455998063087,0.0211199996992945,0.0020896140921597,20,0.0242560002952814,0.0343040004372596,0.0261584000661969,0.0257600005716085,0.0019938972892027,20,,,,,,,32,4,2048,768,151936,True,True,False,16,8,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1105599999427795,0.1379839926958084,0.1172207992523908,0.1143999993801117,0.007230754069668,20,0.0199360009282827,0.0277120005339384,0.0218735999427735,0.0214879997074604,0.0015602577665478,20,0.02415999956429,0.0279360003769397,0.0257920000702142,0.0257280003279447,0.0009185727958148,20,,,,,,,32,4,2048,768,151936,True,True,False,8,8,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,0.1113279983401298,0.1770880073308944,0.1227792005985975,0.1177919991314411,0.0144366637562999,20,0.0197439994663,0.0306560005992651,0.0223968001082539,0.0216319998726248,0.0024779636970803,20,0.0243519991636276,0.1972160041332245,0.034404800273478,0.0257280003279447,0.0373656381861152,20,,,,,,,32,4,2048,768,151936,True,True,False,4,8,2048,768,generic,False,,,CUDA_EVENT,BF16,none,generic
