time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,time_stats.add.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature,model_architecture_profile
,,,,,,,,,,,,,,,,,,0.0611519999802112,0.0745280012488365,0.0649168007075786,0.0639839991927146,0.0031606263056646,20,0.0216000005602836,0.0247680004686117,0.0226192000322043,0.022512000054121,0.0007488461739894,20,0.0238400008529424,0.0316799990832805,0.0250528000295162,0.0245920000597834,0.0016506819519961,20,,,,,,,16,4,4096,448,32064,True,False,False,2,4,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.061184000223875,0.084256000816822,0.0656655998900532,0.0643519982695579,0.0049810595741599,20,0.0212799999862909,0.025407999753952,0.0223695999011397,0.022287999279797,0.0009774138514511,20,0.0238080006092786,0.0279680006206035,0.0248815997503697,0.0247359992936253,0.0010535961833407,20,,,,,,,16,4,4096,448,32064,True,False,False,1,4,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0638720020651817,0.0760319977998733,0.068113599717617,0.0661599971354007,0.0039633966315431,20,0.0221120007336139,0.0248319990932941,0.0232080000452697,0.0229599997401237,0.000753793321094,20,0.0239359997212886,0.0304320007562637,0.0255024000070989,0.0250719999894499,0.0014079810948225,20,,,,,,,16,4,4096,448,32064,True,False,False,128,8,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0622720010578632,0.0805760025978088,0.0671744002029299,0.0659359991550445,0.0044855809386942,20,0.0218880008906126,0.0247039999812841,0.0230127999559044,0.0228319996967911,0.0007271308203691,20,0.0239679999649524,0.0282879993319511,0.0253807999193668,0.024992000311613,0.0011068149791187,20,,,,,,,16,4,4096,448,32064,True,False,False,64,8,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0621760003268718,0.1119360029697418,0.0701504001393914,0.0660640001296997,0.0111425438079008,20,0.021536000072956,0.0401280000805854,0.0243503998033702,0.0229919999837875,0.0043622757240378,20,0.0238400008529424,0.0511040017008781,0.0265520001761615,0.0251040002331137,0.0057109817269941,20,,,,,,,16,4,4096,448,32064,True,False,False,32,8,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0600319989025592,0.0748799964785575,0.0655199997127056,0.0655039995908737,0.0030017887338215,20,0.0214719995856285,0.0347520001232624,0.0234704000875353,0.0228320006281137,0.0027358873476963,20,0.0239039994776248,0.0348160006105899,0.0260847999714314,0.0253280000761151,0.0024529681346745,20,,,,,,,16,4,4096,448,32064,True,False,False,16,8,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0608320012688636,0.0740479975938797,0.0645359996706247,0.0632959976792335,0.0036020665376002,20,0.0210239998996257,0.0245120003819465,0.022376000136137,0.0220160000026226,0.0010113152279519,20,0.0236799996346235,0.0260160006582736,0.0248367998749017,0.0248159999027848,0.0005229113631293,20,,,,,,,16,4,4096,448,32064,True,False,False,8,8,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0614079982042312,0.072512000799179,0.0640000002458691,0.0635999999940395,0.0024647065313733,20,0.0214079990983009,0.0245120003819465,0.0224976000376045,0.0224639996886253,0.0007448151388147,20,0.0239039994776248,0.0271039996296167,0.0248527999036014,0.0246239993721246,0.0008669151120461,20,,,,,,,16,4,4096,448,32064,True,False,False,4,8,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0614719986915588,0.0728640034794807,0.0646336004137992,0.0636320002377033,0.002764855942512,20,0.0214399993419647,0.0251519996672868,0.0225088001228868,0.0223999992012977,0.0007921792494246,20,0.0238400008529424,0.0270719993859529,0.0249135999009013,0.0247999997809529,0.00077730852853,20,,,,,,,16,4,4096,448,32064,True,False,False,2,8,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
,,,,,,,,,,,,,,,,,,0.0609599985182285,0.0740159973502159,0.0638223990797996,0.0629760026931762,0.0030944089376946,20,0.0208000000566244,0.0251519996672868,0.0223600000143051,0.0221120007336139,0.0009619114554497,20,0.0240959990769624,0.0269760005176067,0.0247679998166859,0.0245600007474422,0.0007277452034194,20,,,,,,,16,4,4096,448,32064,True,False,False,1,8,4096,448,generic,False,,,CUDA_EVENT,BF16,none,generic
