frontier_request_id,client_request_id,server_request_id,arrived_at_s,prefill_completed_at_s,completed_at_s,frontier_ttft_ms,official_server_ttft_ms,signed_gap_ms,absolute_error_ms,relative_error_percent
36,pf4096_dc1024:36,cmpl-pf4096_dc1024:36-0,21.185079358983785,21.258905826520497,70.85608017777842,73.82646753671196,144.60206031799316,-70.7755927812812,70.7755927812812,48.94507908506919
37,pf4096_dc1024:37,cmpl-pf4096_dc1024:37-0,21.402691739145663,21.539521924315572,71.08911932967514,136.8301851699094,158.2193374633789,-21.389152293469493,21.389152293469493,13.518671381379143
38,pf4096_dc1024:38,cmpl-pf4096_dc1024:38-0,21.402909343130887,21.539521924315572,71.08911932967514,136.61258118468567,97.49984741210938,39.11273377257629,39.11273377257629,40.11568716334066
39,pf4096_dc1024:39,cmpl-pf4096_dc1024:39-0,21.48913781438023,21.605293695646814,71.1357252328866,116.15588126658594,85.22987365722656,30.926007609359374,30.926007609359374,36.28540825220053
40,pf4096_dc1024:40,cmpl-pf4096_dc1024:40-0,21.63324758829549,21.71700090119156,71.22893788922686,83.75331289607146,102.4179458618164,-18.664632965744943,18.664632965744943,18.223986830323177
41,pf4096_dc1024:42,cmpl-pf4096_dc1024:42-0,21.848409452009943,21.955512002499113,71.4153599251071,107.10255048917006,131.9570541381836,-24.854503649013537,24.854503649013537,18.835297446839217
42,pf4096_dc1024:41,cmpl-pf4096_dc1024:41-0,21.848612036090344,21.955512002499113,71.4153599251071,106.89996640876842,150.85983276367188,-43.959866354903454,43.959866354903454,29.139543342705668
43,pf4096_dc1024:43,cmpl-pf4096_dc1024:43-0,22.005351439118385,22.114106560496445,71.55515466151239,108.75512137805998,86.6539478302002,22.101173547859787,22.101173547859787,25.505097114752804
44,pf4096_dc1024:44,cmpl-pf4096_dc1024:44-0,23.45751362014562,23.566699213435633,72.98625549873547,109.18559329001454,137.18318939208984,-27.997596102075306,27.997596102075306,20.40891178149681
45,pf4096_dc1024:45,cmpl-pf4096_dc1024:45-0,23.60219879401848,23.679080420900895,73.07858294660916,76.88162688241462,106.1544418334961,-29.27281495108147,29.27281495108147,27.575685431040245
