time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,model_arch,quant_signature,measurement_type,is_true_mixed_batch
0.0176960006356239,0.0259520001709461,0.0199488002806901,0.0177919995039701,0.0031965805008095,0.0417920015752315,0.0480320006608963,0.0446528002619743,0.0438399985432624,0.0026365824299109,0.0795520022511482,0.0852800011634826,0.0823359996080398,0.0820479989051818,0.0020060702547461,0.0125759998336434,0.0135679999366402,0.0131007999181747,0.0131839998066425,0.0003390187532171,0.0170559994876384,0.0187199991196393,0.0177279997617006,0.0177280008792877,0.0006145330904479,2048,16,2,16,1,64,1,2,0,True,AttentionBackend.FLASHINFER,False,even,[2],2,2,2,2.0,2,0.0,0.0,0.0,False,0,2,2,BF16,generic,none,CUDA_EVENT,False
0.0174400005489587,0.0199679993093013,0.0182976000010967,0.017952000722289,0.0009085741540736,0.0412800014019012,0.0455680005252361,0.0426304005086422,0.0420479997992515,0.0015892628401013,0.0783360004425048,0.0885759964585304,0.0825535997748374,0.0805120021104812,0.0041142784324349,0.0128960004076361,0.0140800001099705,0.0132735999301075,0.0131519995629787,0.0004256842006846,0.0166720002889633,0.0179200004786252,0.0174400001764297,0.0176320001482963,0.0004420174045557,2048,16,2,16,1,64,1,4,0,True,AttentionBackend.FLASHINFER,False,even,[4],4,4,4,4.0,4,0.0,0.0,0.0,False,0,4,4,BF16,generic,none,CUDA_EVENT,False
0.0183359999209642,0.0220800004899501,0.019769599661231,0.0189759992063045,0.0013533241647886,0.0424639992415905,0.0465920008718967,0.043724800646305,0.0432000011205673,0.0014625928180916,0.0796480029821395,0.0906559973955154,0.0859264001250267,0.0865920037031173,0.0038507247011212,0.0129599999636411,0.0137280002236366,0.0133888000622391,0.0133440000936388,0.0002651177375094,0.0172799993306398,0.0181440003216266,0.0176384001970291,0.0176640003919601,0.0002970319705484,2048,16,2,16,1,64,1,8,0,True,AttentionBackend.FLASHINFER,False,even,[8],8,8,8,8.0,8,0.0,0.0,0.0,False,0,8,8,BF16,generic,none,CUDA_EVENT,False
0.0176640003919601,0.0204160008579492,0.0185088001191616,0.0181440003216266,0.0009749453134559,0.0428479984402656,0.0485440008342266,0.0450623996555805,0.0433599986135959,0.0024284949706483,0.0824960023164749,0.0937279984354972,0.0888640001416206,0.0894400030374527,0.0036360213953175,0.0129920002073049,0.0136959999799728,0.0133183998987078,0.0132160000503063,0.000258705643954,0.0168639998883008,0.0185599997639656,0.0178112000226974,0.0176640003919601,0.0006140666394511,2048,16,2,16,1,64,1,16,0,True,AttentionBackend.FLASHINFER,False,even,[16],16,16,16,16.0,16,0.0,0.0,0.0,False,0,16,16,BF16,generic,none,CUDA_EVENT,False
0.0177599992603063,0.0233919993042945,0.0191231995820999,0.0183359999209642,0.0021490661435397,0.0411840006709098,0.0506240017712116,0.0440256007015705,0.0431680008769035,0.0034156703505667,0.0796480029821395,0.0941760018467903,0.0863424003124237,0.0839679986238479,0.006013187223438,0.0132480002939701,0.0145920002833008,0.0136576000601053,0.0134399998933076,0.0004871573612169,0.016992000862956,0.0189759992063045,0.0179967999458313,0.0183039996773004,0.0007538970111863,2048,16,2,16,1,64,1,16,16,True,AttentionBackend.FLASHINFER,False,even,[16],16,16,16,16.0,16,0.0,0.0,0.0,True,16,32,32,BF16,generic,none,CUDA_EVENT,False
0.0173439998179674,0.0199999995529651,0.0182527996599674,0.0179839991033077,0.0009231540893819,0.0407040007412433,0.0458879992365837,0.0426944002509117,0.0423040017485618,0.0017244878269553,0.0791039988398552,0.0860159993171691,0.0819839999079704,0.0808959975838661,0.002452378045196,0.0129599999636411,0.0137280002236366,0.0132544001564383,0.0132480002939701,0.0002710760794997,0.0160000007599592,0.0184320006519556,0.0174080003052949,0.0173439998179674,0.0008173479168684,2048,16,2,16,1,64,1,23,0,True,AttentionBackend.FLASHINFER,False,even,[23],23,23,23,23.0,23,0.0,0.0,0.0,False,0,23,23,BF16,generic,none,CUDA_EVENT,False
0.017247999086976,0.021824000403285,0.0191039998084306,0.0191360004246234,0.0015533689160541,0.0414399988949298,0.0520320013165473,0.0455744005739688,0.0440320000052452,0.0036332283417293,0.0803520008921623,0.0923520028591156,0.0860031992197036,0.0867519974708557,0.0039640556463887,0.0122560001909732,0.0164480004459619,0.013651200197637,0.0128960004076361,0.0015051026821511,0.0167679991573095,0.0181440003216266,0.0173439998179674,0.0171520002186298,0.0004742053114667,2048,16,2,16,1,64,1,24,0,True,AttentionBackend.FLASHINFER,False,even,[24],24,24,24,24.0,24,0.0,0.0,0.0,False,0,24,24,BF16,generic,none,CUDA_EVENT,False
0.0177599992603063,0.023199999704957,0.0195263996720314,0.0188480000942945,0.0019603650560334,0.0413439981639385,0.0459199994802475,0.0435520000755786,0.0436160005629062,0.0016460574453259,0.0779199972748756,0.0875839963555336,0.0834303990006446,0.0837439969182014,0.0032403473009109,0.0126080000773072,0.013600000180304,0.0130880000069737,0.0130880000069737,0.0003141872453059,0.0164160002022981,0.0192959997802972,0.0176320001482963,0.0178559999912977,0.0010221982102005,2048,16,2,16,1,64,1,32,0,True,AttentionBackend.FLASHINFER,False,even,[32],32,32,32,32.0,32,0.0,0.0,0.0,False,0,32,32,BF16,generic,none,CUDA_EVENT,False
0.0178239997476339,0.0229439996182918,0.0195968002080917,0.0186560004949569,0.0018905039311767,0.0398720018565654,0.0484159998595714,0.0439360000193119,0.0423999987542629,0.0032714582266742,0.0119679998606443,0.0136320004239678,0.0125183999538421,0.012351999990642,0.0005775625376787,0.075712002813816,0.0876479968428611,0.0799743995070457,0.0791039988398552,0.0043506526424292,0.0174080003052949,0.0190399996936321,0.0181247998028993,0.018079999834299,0.0005944078363336,2048,16,2,16,1,64,2,0,0,False,AttentionBackend.FLASHINFER,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,generic,none,CUDA_EVENT,False
0.0173439998179674,0.0211520008742809,0.0183296002447605,0.0178239997476339,0.0014289929177114,0.0409919992089271,0.049440000206232,0.0434751994907856,0.0423679985105991,0.0030282623149146,0.0785280019044876,0.0913600027561187,0.0817024007439613,0.0791999995708465,0.0048837254003483,0.0124479997903108,0.0137919997796416,0.0130367998033761,0.0128319999203085,0.0005330089292918,0.0167360007762908,0.0184320006519556,0.0173952002078294,0.0173760000616312,0.000619710562986,2048,16,2,16,1,64,2,0,0,True,AttentionBackend.FLASHINFER,True,online_grid_balanced,"[10, 10]",20,10,10,10.0,14,0.0,0.0,0.0,False,0,0,0,BF16,generic,none,CUDA_EVENT,False
