time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,profiling_precision,quant_signature,measurement_type,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.mtp_fusion_proj.min,time_stats.mtp_fusion_proj.max,time_stats.mtp_fusion_proj.mean,time_stats.mtp_fusion_proj.median,time_stats.mtp_fusion_proj.std,time_stats.lm_head_linear.min,time_stats.lm_head_linear.max,time_stats.lm_head_linear.mean,time_stats.lm_head_linear.median,time_stats.lm_head_linear.std,attn_output_gate
0.027136,0.027328,0.02724455,0.0272325,5.17208613617373e-05,0.003584,0.003617,0.003592,0.003584,1.3860014430007027e-05,0.0104,0.010464,0.01043355,0.010432,1.8869220969610805e-05,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,4,4,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1975360065698623,0.2779519855976105,0.2064687989652157,0.2016959935426712,0.0173709608364907,0.0337600000202655,0.04806400090456,0.0361183999106288,0.0349920000880956,0.0033528930915537,0.0789439976215362,0.0894400030374527,0.0822847999632358,0.0808319970965385,0.0032316277125064,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,4,8,2048,768,generic,False,,,BF16,none,CUDA_EVENT,0.0701439976692199,0.0887359976768493,0.0734511997550726,0.0718080028891563,0.0045702249909196,0.0392960011959075,0.0461120009422302,0.0408384000882506,0.0401280000805854,0.0017169604324178,0.0652799978852272,0.0726400017738342,0.0679423987865448,0.0670720003545284,0.0022481819470127,,,,,,,,,,,
0.0375999994575977,0.2066559940576553,0.0465343996882438,0.0381279997527599,0.0367359089557854,0.0087360003963112,0.0494079999625682,0.0108496000058949,0.0087679997086524,0.0088467672100117,0.0505280010402202,0.0568960011005401,0.0518895998597145,0.0515839997678995,0.0014121568057654,0.010143999941647,0.0330239981412887,0.0124815999763086,0.0123840002343058,0.0040355470968037,0.0073919999413192,0.0306560005992651,0.0090592000400647,0.0079200000036507,0.0049798304138267,0.0282559990882873,0.0338880009949207,0.0293887998908758,0.0290239993482828,0.0012181626721733,32,4,2048,768,151936,True,True,8,1,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,0.0970560014247894,0.1072639971971511,0.0993616007268428,0.0986239984631538,0.0024645286802596,0.3754560053348541,0.3806720077991485,0.3787567988038063,0.3787840008735657,0.0014532110483426,False
0.034816,0.0352969999999999,0.03497105,0.0348795,0.0001706245805855,0.004128,0.004352,0.0042431,0.0042555,8.369522089104011e-05,0.012832,0.0130879999999999,0.0129070499999999,0.012896,5.752084404804919e-05,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,8,2,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0272649999999999,0.027424,0.0273420499999999,0.0273425,4.792022015809187e-05,0.003552,0.003584,0.00356965,0.003584,1.5865922601601153e-05,0.010368,0.010464,0.010416,0.0104165,2.146858169511891e-05,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,8,4,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1905920058488845,0.2492160052061081,0.2005072005093097,0.1943200007081031,0.0134039599816527,0.0327359996736049,0.036031998693943,0.0338303998112678,0.0335839986801147,0.0008627902834067,0.076384000480175,0.0856639966368675,0.0791984003037214,0.0779680013656616,0.0025415619000882,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,8,8,2048,768,generic,False,,,BF16,none,CUDA_EVENT,0.0662399977445602,0.0770559981465339,0.0692832004278898,0.0682719983160495,0.0031077236851653,0.0373440012335777,0.0404799990355968,0.038748800009489,0.0385439991950988,0.0009094928859017,0.0642879977822303,0.0702399984002113,0.0657311994582414,0.0655840002000331,0.0012891235129057,,,,,,,,,,,
0.0382400006055831,0.2063360065221786,0.0470304004848003,0.0387200005352497,0.0365477869684646,0.0087679997086524,0.0394879989326,0.0107759997248649,0.0087839998304843,0.0068117458933842,0.0478719994425773,0.0616960003972053,0.0509136002510786,0.0498400013893842,0.0032905035187801,0.013663999736309,0.0338880009949207,0.0170471999794244,0.0182879995554685,0.0039094650412007,0.007424000184983,0.0305920001119375,0.0091664000414311,0.0080479998141527,0.0049446003673773,0.0280319992452859,0.0339520014822483,0.0297664001584053,0.0292000006884336,0.0014702460539992,32,4,2048,768,151936,True,True,16,1,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,0.0952640026807785,0.1042239964008331,0.0991055995225906,0.0973600000143051,0.0033019351817526,0.3830719888210296,0.3900800049304962,0.3863888010382652,0.3866240084171295,0.002034815152286,False
0.03536,0.035775,0.0355503999999999,0.035552,0.0001161177850288,0.004287,0.004416,0.0043326,0.00432,3.689905147832409e-05,0.013824,0.013984,0.01390705,0.01392,3.425416033126491e-05,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,16,2,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,,,,,,,,,,,
0.030976,0.031104,0.03105405,0.0310555,3.847268511554668e-05,0.003648,0.003713,0.00367845,0.00368,1.8953825471392348e-05,0.010368,0.010432,0.0103917499999999,0.0103989999999999,1.9743036747167176e-05,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,16,4,2048,768,generic,False,,,BF16,none,CUDA_EVENT,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1949120014905929,0.2775680124759674,0.2037904016673564,0.1998400017619133,0.0173218199659796,0.033984001725912,0.0365759991109371,0.0353935999795794,0.0353280007839202,0.0006571671521724,0.0782719999551773,0.0892480015754699,0.0799824006855487,0.0790879987180233,0.0026214714756236,,,,,,,,,,,,,,,,32,4,2048,768,151936,True,True,16,8,2048,768,generic,False,,,BF16,none,CUDA_EVENT,0.068800002336502,0.0779519975185394,0.0714975990355014,0.0701919980347156,0.0025936214327586,0.0384319983422756,0.0409599989652633,0.0399343997240066,0.0400319993495941,0.0006617485054631,0.066111996769905,0.0739839971065521,0.0680495999753475,0.0674879997968673,0.0019610661585096,,,,,,,,,,,
