time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,profiling_precision,model_arch,quant_signature,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,is_true_mixed_batch,measurement_type,prefill_seq_lens,prefill_kv_cache_sizes,decode_kv_cache_sizes,num_prefill_seqs,num_decode_seqs,decode_batch_size,total_batch_size,total_decode_tokens,decode_avg_kv_cache_size,batch_composition_ratio
0.0170879997313022,0.019200000911951,0.0175680004060268,0.0171840004622936,0.0008170975707494,0.0409279987215995,0.0459519997239112,0.0420415990054607,0.0409599989652633,0.0019632883677045,0.0114879999309778,0.0173439998179674,0.0129535999149084,0.0118720000609755,0.0022134564032091,0.0781439989805221,0.0880640000104904,0.0820160001516342,0.0802239999175071,0.0038400526717758,0.0166079998016357,0.0183039996773004,0.0173119995743036,0.017247999086976,0.0005568367815809,2048,32,4,16,1,4096,1,0,320,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0241279993206262,0.0270399991422891,0.0249791998416185,0.0245440006256103,0.001062592414959,0.0516479983925819,0.0601599998772144,0.0547967992722988,0.0524800010025501,0.0034205950486111,0.0138879995793104,0.0359040014445781,0.0217472001910209,0.0168639998883008,0.0080645744918144,0.088128000497818,0.1387200057506561,0.1087808012962341,0.1051840037107467,0.016462396817157,0.0180479995906353,0.0256960000842809,0.0221823997795581,0.0223999992012977,0.0024343064361799,2048,32,4,16,1,4096,1,0,352,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.016287999227643,0.0193600002676248,0.0170816000550985,0.0164480004459619,0.0011550893094271,0.0397120006382465,0.0451520010828971,0.04149120002985,0.040192000567913,0.0020568410861354,0.0108799999579787,0.0127999996766448,0.0114623999223113,0.0111680002883076,0.0006888254555851,0.0774400010704994,0.1015359982848167,0.0833280012011528,0.0784000009298324,0.0092228183138051,0.0163839999586343,0.0182080008089542,0.0169856000691652,0.0167679991573095,0.0006320793180341,2048,32,4,16,1,4096,1,0,384,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0162240006029605,0.0196480005979537,0.0171840000897645,0.0165439993143081,0.0012724580250063,0.0399359986186027,0.048735998570919,0.0419391989707946,0.0404159985482692,0.0034076978378633,0.01110399980098,0.012415999546647,0.0116799999028444,0.0113599998876452,0.0005813087520481,0.0774080008268356,0.0901120007038116,0.0805760011076927,0.078015998005867,0.0048257441642163,0.0159680005162954,0.0181440003216266,0.0167872000485658,0.0165439993143081,0.0008007933617477,2048,32,4,16,1,4096,1,0,416,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0167040005326271,0.0190079994499683,0.0174208004027605,0.0169600006192922,0.0008778967474967,0.0401600003242492,0.0447679981589317,0.0416831992566585,0.041152000427246,0.0015944344664371,0.0115200001746416,0.0127360001206398,0.011884800158441,0.0116159999743103,0.0004591079693009,0.0774400010704994,0.0861440002918243,0.0802432000637054,0.0786560028791427,0.0031893967044067,0.0165439993143081,0.0184000004082918,0.0170431997627019,0.0167679991573095,0.0006894796864533,2048,32,4,16,1,4096,1,0,448,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0165439993143081,0.0190719999372959,0.0171583995223045,0.0167679991573095,0.0009615775692383,0.0397440008819103,0.0499200001358985,0.0432512007653713,0.0412480011582374,0.003808435141282,0.011392000131309,0.0124800000339746,0.0117376001551747,0.0116480002179741,0.0003942108282801,0.0779839977622032,0.0872960016131401,0.0810560002923011,0.079424001276493,0.0035204667120854,0.0165759995579719,0.0177599992603063,0.0169855996966362,0.0168319996446371,0.000424238208881,2048,32,4,16,1,4096,1,0,480,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0170879997313022,0.0195840001106262,0.0176767997443676,0.017247999086976,0.0009579927421896,0.0402880012989044,0.0550399981439113,0.0441344000399112,0.041312001645565,0.0055677930168691,0.0111999996006488,0.0126719996333122,0.011807999946177,0.0116159999743103,0.0005071772702197,0.0793920010328292,0.089088000357151,0.0836352005600929,0.0819199979305267,0.0035177068110197,0.0167360007762908,0.0181760005652904,0.0172480002045631,0.0172160007059574,0.0005155875660479,2048,32,4,16,1,4096,1,0,512,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0171840004622936,0.0199360009282827,0.0178496003150939,0.0173760000616312,0.0010476081866522,0.0412800014019012,0.0540480017662048,0.0453056007623672,0.0435520000755786,0.0045040456233866,0.0115839997306466,0.0127680003643035,0.0120064001530408,0.0118720000609755,0.0004309440636629,0.079424001276493,0.099200002849102,0.0878720000386238,0.0842880010604858,0.0073752612637199,0.0165439993143081,0.0181440003216266,0.017535999789834,0.0176640003919601,0.0005914379422176,2048,32,4,16,1,4096,1,0,544,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0166720002889633,0.019200000911951,0.0174400001764297,0.0171520002186298,0.0009046443180508,0.0396480001509189,0.0476480014622211,0.0419456005096435,0.0407360009849071,0.0029017072219627,0.0114879999309778,0.0123199997469782,0.0118143999949097,0.0117119997739791,0.0003085303403829,0.0769919976592063,0.0910720005631446,0.0810368001461029,0.0775680020451545,0.0054235466323639,0.0165439993143081,0.0177280008792877,0.0169344004243612,0.0167360007762908,0.0004184056905053,2048,32,4,16,1,4096,1,0,576,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
0.0164160002022981,0.0194879993796348,0.0172671996057033,0.0168319996446371,0.0011298491039331,0.0398080013692379,0.04831999912858,0.0420928001403808,0.0407360009849071,0.0031551149548197,0.0110719995573163,0.0120000001043081,0.0115776000544428,0.0116800004616379,0.0003183318354908,0.0772479996085167,0.091839998960495,0.081267200410366,0.0785280019044876,0.0054743978216281,0.0166079998016357,0.0175359994173049,0.0171071998775005,0.0170239992439746,0.0003514760722118,2048,32,4,16,1,4096,1,0,608,False,AttentionBackend.FLASHINFER,False,even,[1],1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,BF16,generic,none,False,0.0,0.0,0.0,,CUDA_EVENT,,,,,,,,,,
