time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,model_architecture_profile,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature
0.00687999976798892,0.022840000689029694,0.007865999988280237,0.007199999876320362,0.003079539602004908,40.0,0.00872000027447939,0.019120000302791595,0.009816099889576435,0.008859999943524599,0.002445421300038412,20.0,0.04532000049948692,0.1252399981021881,0.07042609993368387,0.06464000046253204,0.01803251951986203,20,0.05835999920964241,0.07360000163316727,0.06294825002551079,0.06181999854743481,0.0037946092642781896,20,0.05040000006556511,0.08416000008583069,0.07254224922508001,0.07236000150442123,0.006267451199086605,20,0.010280000045895576,0.015159999951720238,0.010875999974086881,0.010479999706149101,0.001218057404640205,20.0,64,8,2880,2880,201088,True,False,False,1728,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.00687999976798892,0.026599999517202377,0.007916024979203939,0.007120000198483467,0.0033547014910088047,40.0,0.00848000030964613,0.021320000290870667,0.009506049985066056,0.00860000029206276,0.002973553746957411,20.0,0.05111999809741974,0.18844099342823029,0.07076019942760467,0.06124100089073181,0.03027461581491308,20,0.05696000158786774,0.06539999693632126,0.0609521497040987,0.06086000055074692,0.0023010479956373313,20,0.05852099880576134,0.07412000000476837,0.06825634948909283,0.06845999881625175,0.003893111335295051,20,0.010200000368058681,0.016599999740719795,0.01081005004234612,0.010400000028312206,0.0013814582445225757,20.0,64,8,2880,2880,201088,True,False,False,1600,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.006839999929070473,0.02239999920129776,0.00752199994167313,0.00699999975040555,0.0025204435072794804,40.0,0.008200000040233135,0.01432000007480383,0.008868000097572803,0.00827999971807003,0.001702802407978544,20.0,0.06432099640369415,0.10419999808073044,0.07579224854707718,0.07399999722838402,0.009789511241313846,20,0.06095999851822853,0.06556099653244019,0.06257214937359094,0.06254000030457973,0.0009934481684634063,20,0.050200000405311584,0.07056000083684921,0.05808419939130545,0.05774049833416939,0.004270416930125909,20,0.009720000438392162,0.01083999965339899,0.010028000082820654,0.009960000403225422,0.0002545897387172151,20.0,64,8,2880,2880,201088,True,False,False,1472,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.006800000090152025,0.01696000061929226,0.007803000009153039,0.0069599999114871025,0.0020449232391646587,40.0,0.00812000036239624,0.01336000021547079,0.008544000098481774,0.00824000034481287,0.0011193140868359585,20.0,0.05711999908089638,0.0949999988079071,0.06748619955033064,0.06536050140857697,0.009601205569748526,20,0.06007999926805496,0.06731999665498734,0.061302149668335915,0.06106000021100044,0.0015245969204838485,20,0.052400000393390656,0.07187999784946442,0.06268020085990429,0.061460500583052635,0.004303648071054096,20,0.009560000151395798,0.012199999764561653,0.00990810003131628,0.009759999811649323,0.0005541140930085052,20.0,64,8,2880,2880,201088,True,False,False,1344,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.006639999803155661,0.018959999084472656,0.007458024949301034,0.006839999929070473,0.0021541319987108433,40.0,0.0075599998235702515,0.011359999887645245,0.008019999996758998,0.007679999805986881,0.0010814434991719122,20.0,0.05976000055670738,0.10256099700927734,0.07048419937491417,0.0700404979288578,0.008713629389164751,20,0.055560000240802765,0.060920000076293945,0.05675014965236187,0.05597999878227711,0.0016568680349947139,20,0.06703999638557434,0.07648000121116638,0.07061219923198223,0.07016000151634216,0.002105289285030612,20,0.009039999917149544,0.009320000186562538,0.009212049935013056,0.009219999890774488,7.604504717332774e-05,20.0,64,8,2880,2880,201088,True,False,False,1216,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.006639999803155661,0.017920000478625298,0.007280024944338948,0.006779999937862158,0.0018609401629428718,40.0,0.007319999858736992,0.012120000086724758,0.007832049997523427,0.007420499809086323,0.0012561102137297992,20.0,0.06600099802017212,0.11204099655151367,0.07580824941396713,0.0729604996740818,0.009289576389160678,20,0.05835999920964241,0.0628810003399849,0.05986819956451654,0.05955999903380871,0.0011534906340634867,20,0.04623999819159508,0.06408099830150604,0.059376200288534166,0.06058000028133392,0.004318309986740921,20,0.00875999964773655,0.009479999542236328,0.008940049819648266,0.008900499902665615,0.0001509768881463178,20.0,64,8,2880,2880,201088,True,False,False,1088,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.006599999964237213,0.01655999943614006,0.007305999915115535,0.00675999978557229,0.0018376625712799679,40.0,0.00687999976798892,0.013559999875724316,0.007783999969251454,0.006979999830946326,0.0018130814083967238,20.0,0.04896000027656555,0.09576000273227692,0.0661521501839161,0.06512000039219856,0.008756877040822942,20,0.059480998665094376,0.06407999992370605,0.060816149599850176,0.060259999707341194,0.0015151512069037708,20,0.055799998342990875,0.0612809993326664,0.057732199877500535,0.057739999145269394,0.0011865544752466233,20,0.00848000030964613,0.01140000019222498,0.008752049971371889,0.00861999997869134,0.0006124678670703263,20.0,64,8,2880,2880,201088,True,False,False,992,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.006560000125318766,0.017720000818371773,0.0072080249898135666,0.006680000107735395,0.001854406684415336,40.0,0.006800000090152025,0.013679999858140945,0.007910049939528107,0.006920000072568655,0.0021077478655411445,20.0,0.05620000138878822,0.10372000187635422,0.06710019987076521,0.06588049978017807,0.00966509371655284,20,0.05748099833726883,0.06995999813079834,0.06116219982504845,0.05987999960780144,0.003263927741033813,20,0.0530409999191761,0.06400000303983688,0.05687819980084896,0.056460000574588776,0.0021867609061609694,20,0.0081599997356534,0.01360000018030405,0.008686050074175,0.00824000034481287,0.0012371546245622765,20.0,64,8,2880,2880,201088,True,False,False,928,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.006479999981820583,0.02012000046670437,0.00855002497555688,0.006700499914586544,0.003848112098819047,40.0,0.007519999984651804,0.024521000683307648,0.0111200500279665,0.010460000019520521,0.003623951000147676,20.0,0.06111999973654747,0.1016400009393692,0.07192014995962381,0.06988000124692917,0.00762066053748492,20,0.05827999860048294,0.06983999907970428,0.06395804937928914,0.06480050086975098,0.003741208701623957,20,0.053199999034404755,0.06120000034570694,0.05709414966404438,0.056940000504255295,0.0017751149273418428,20,0.008000999689102173,0.01152000017464161,0.00842805001884699,0.008200000040233135,0.0007305705325465451,20.0,64,8,2880,2880,201088,True,False,False,864,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
0.006479999981820583,0.01988000050187111,0.007663025008514524,0.006700000027194619,0.002377717460816966,40.0,0.006680000107735395,0.023080000653862953,0.010732000111602247,0.010420000180602074,0.003585104786802633,20.0,0.058720000088214874,1.7278050184249878,0.15253045000135898,0.06836050003767014,0.3614912317870043,20,0.05739999935030937,0.07187999784946442,0.06457819957286119,0.06523999944329262,0.0047560521980949556,20,0.05268000066280365,0.064240001142025,0.056872100196778776,0.055879998952150345,0.003328090548412235,20,0.00788000039756298,0.014120000414550304,0.008416000101715327,0.00803999975323677,0.0013328106249174954,20.0,64,8,2880,2880,201088,True,False,False,800,1,2880,2880,generic,generic,,,CUDA_EVENT,BF16,none
