time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.009000000000000001,0.011,0.010904761904761907,0.011,0.0004259177099999596,0.023,0.025,0.023350000000000003,0.023,0.0005722761571129803,0.049,0.05,0.04910000000000001,0.049,0.0003000000000000003,0.047,0.05,0.04840000000000001,0.048,0.0008000000000000007,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.023,0.024,0.023850000000000003,0.024,0.0003570714214271428,0.031,0.032,0.031150000000000004,0.031,0.00035707142142714284,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,16,16,2048,1408,151936,True,336,1
0.009000000000000001,0.011,0.010904761904761907,0.011,0.0004259177099999596,0.024,0.026000000000000002,0.024600000000000004,0.025,0.0005830951894845307,0.048,0.05,0.04860000000000001,0.049,0.0005830951894845307,0.048,0.052000000000000005,0.04910000000000001,0.049,0.0008888194417315595,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.025,0.026000000000000002,0.025950000000000008,0.026000000000000002,0.00021794494717703385,0.031,0.032,0.031050000000000005,0.031,0.00021794494717703388,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,16,16,2048,1408,151936,True,328,1
0.009000000000000001,0.011,0.010904761904761907,0.011,0.0004259177099999596,0.023,0.024,0.023200000000000005,0.023,0.0004000000000000003,0.049,0.05,0.04905000000000001,0.049,0.00021794494717703385,0.048,0.05,0.04860000000000001,0.0485,0.0006633249580710806,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,0.031,0.032,0.03125000000000001,0.031,0.0004330127018922198,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.015,0.016,0.015600000000000003,0.016,0.0004898979485566361,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,16,16,2048,1408,151936,True,320,1
0.008,0.011,0.010285714285714287,0.01,0.0006998542122237649,0.023,0.026000000000000002,0.024300000000000006,0.024,0.0007141428428542856,0.048,0.05,0.04900000000000001,0.049,0.00044721359549995833,0.048,0.051000000000000004,0.04900000000000001,0.049,0.0007071067811865482,0.019,0.02,0.019900000000000004,0.02,0.0003000000000000003,0.024,0.026000000000000002,0.025000000000000005,0.025,0.0003162277660168382,0.03,0.031,0.030250000000000006,0.03,0.0004330127018922198,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.015,0.016,0.015250000000000003,0.015,0.00043301270189221973,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,16,16,2048,1408,151936,True,312,1
0.008,0.011,0.009952380952380954,0.01,0.0004856209060564556,0.022,0.024,0.022950000000000005,0.023,0.0005894913061275802,0.048,0.05,0.04880000000000001,0.049,0.000509901951359279,0.047,0.049,0.04880000000000001,0.049,0.000509901951359279,0.019,0.02,0.019400000000000004,0.019,0.000489897948556636,0.023,0.024,0.023050000000000005,0.023,0.00021794494717703388,0.03,0.031,0.030950000000000005,0.031,0.00021794494717703385,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.015,0.016,0.015400000000000002,0.015,0.000489897948556636,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,16,16,2048,1408,151936,True,304,1
0.008,0.011,0.009952380952380954,0.01,0.0004856209060564556,0.022,0.025,0.023350000000000003,0.023,0.0009096702699330135,0.045,0.045,0.045000000000000005,0.045,6.938893903907228e-18,0.048,0.049,0.04855000000000001,0.049,0.0004974937185533104,0.019,0.02,0.019650000000000004,0.02,0.0004769696007084733,0.025,0.025,0.025000000000000005,0.025,3.469446951953614e-18,0.029,0.03,0.029950000000000004,0.03,0.0002179449471770331,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.015,0.016,0.015100000000000002,0.015,0.00030000000000000024,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,16,16,2048,1408,151936,True,296,1
0.008,0.011,0.009952380952380954,0.01,0.00048562090605645564,0.02,0.023,0.020900000000000002,0.021,0.0008306623862918072,0.045,0.046,0.045250000000000005,0.045,0.0004330127018922198,0.047,0.049,0.04775000000000001,0.048,0.0006224949798994372,0.019,0.02,0.019450000000000002,0.019,0.0004974937185533104,0.021,0.023,0.022300000000000004,0.022,0.0006403124237432847,0.035,0.036000000000000004,0.03530000000000001,0.035,0.0004582575694955844,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.002,0.003,0.0028500000000000005,0.003,0.0003570714214271425,16,16,2048,1408,151936,True,288,1
0.008,0.011,0.009952380952380954,0.01,0.00048562090605645564,0.022,0.025,0.023200000000000005,0.023,0.0008717797887081355,0.045,0.046,0.045200000000000004,0.045,0.0004000000000000003,0.047,0.049,0.04820000000000001,0.048,0.0005099019513592789,0.019,0.02,0.019050000000000004,0.019,0.00021794494717703388,0.023,0.025,0.024350000000000004,0.024,0.0006538348415311016,0.035,0.036000000000000004,0.03505000000000001,0.035,0.00021794494717703385,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.002,0.003,0.0029500000000000004,0.003,0.0002179449471770337,16,16,2048,1408,151936,True,280,1
0.008,0.01,0.009904761904761908,0.01,0.00042591770999995997,0.02,0.022,0.0204,0.02,0.0005830951894845301,0.057,0.057,0.056999999999999995,0.057,6.938893903907228e-18,0.047,0.05,0.04775000000000001,0.0475,0.0008874119674649433,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.021,0.022,0.021150000000000002,0.021,0.0003570714214271416,0.034,0.035,0.03415000000000001,0.034,0.00035707142142714284,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,16,16,2048,1408,151936,True,272,1
0.008,0.01,0.009571428571428574,0.01,0.0005832118435198041,0.021,0.024,0.021750000000000002,0.0215,0.0008874119674649417,0.057,0.058,0.057600000000000005,0.058,0.0004898979485566361,0.047,0.052000000000000005,0.04875000000000001,0.0485,0.0013738631664034098,0.019,0.02,0.019050000000000004,0.019,0.00021794494717703388,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,0.034,0.035,0.034100000000000005,0.034,0.00030000000000000024,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.002,0.003,0.0029000000000000007,0.003,0.00030000000000000003,16,16,2048,1408,151936,True,264,1
0.007,0.01,0.008952380952380955,0.009000000000000001,0.0004856209060564558,0.02,0.021,0.020050000000000005,0.02,0.00021794494717703388,0.033,0.036000000000000004,0.033350000000000005,0.033,0.0007921489758877438,0.045,0.048,0.046700000000000005,0.047,0.0006403124237432854,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.02,0.021,0.020700000000000003,0.021,0.0004582575694955845,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,16,16,2048,1408,151936,True,256,1
0.007,0.009000000000000001,0.008904761904761907,0.009000000000000001,0.0004259177099999602,0.02,0.022,0.021300000000000003,0.021,0.0006403124237432839,0.033,0.036000000000000004,0.03350000000000001,0.033,0.0008660254037844396,0.045,0.047,0.045700000000000005,0.046,0.0006403124237432854,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.022,0.023,0.022800000000000004,0.023,0.0004000000000000003,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.009000000000000001,0.01,0.009350000000000002,0.009000000000000001,0.0004769696007084724,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,16,16,2048,1408,151936,True,248,1
0.007,0.009000000000000001,0.00885714285714286,0.009000000000000001,0.00046656947481584377,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.033,0.036000000000000004,0.03325000000000001,0.033,0.0006982120021884477,0.045,0.047,0.04605000000000001,0.046,0.0005894913061275804,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.02,0.021,0.020650000000000005,0.021,0.0004769696007084733,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.009000000000000001,0.01,0.009050000000000002,0.009000000000000001,0.00021794494717703353,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,16,16,2048,1408,151936,True,240,1
0.007,0.009000000000000001,0.00866666666666667,0.009000000000000001,0.0005634361698190113,0.02,0.022,0.02065,0.0205,0.0007262919523166972,0.033,0.035,0.033350000000000005,0.033,0.0006538348415311016,0.046,0.055,0.04665000000000001,0.046,0.0019563997546513854,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.022,0.023,0.022450000000000005,0.022,0.0004974937185533104,0.02,0.021,0.020150000000000005,0.02,0.00035707142142714284,0.009000000000000001,0.01,0.009850000000000003,0.01,0.00035707142142714224,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,16,16,2048,1408,151936,True,232,1
0.007,0.009000000000000001,0.008380952380952383,0.008,0.000575383141599742,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.033,0.036000000000000004,0.03325000000000001,0.033,0.0006982120021884476,0.046,0.047,0.04615000000000001,0.046,0.0003570714214271428,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.02,0.021,0.020600000000000004,0.021,0.0004898979485566361,0.019,0.02,0.019150000000000004,0.019,0.00035707142142714284,0.008,0.009000000000000001,0.008700000000000003,0.009000000000000001,0.0004582575694955844,0.013000000000000001,0.014,0.013900000000000004,0.014,0.00029999999999999976,0.002,0.003,0.0021500000000000004,0.002,0.0003570714214271425,16,16,2048,1408,151936,True,224,1
0.007,0.009000000000000001,0.008095238095238096,0.008,0.00042591770999996024,0.02,0.022,0.020950000000000003,0.021,0.0009205976319760978,0.033,0.035,0.033100000000000004,0.033,0.0004358898943540678,0.046,0.049,0.046450000000000005,0.046,0.00086458082328953,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.022,0.023,0.022450000000000005,0.022,0.0004974937185533104,0.019,0.02,0.019950000000000002,0.02,0.00021794494717703385,0.008,0.009000000000000001,0.008850000000000002,0.009000000000000001,0.0003570714214271428,0.013000000000000001,0.014,0.013700000000000004,0.014,0.0004582575694955836,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,16,16,2048,1408,151936,True,216,1
0.007,0.008,0.007952380952380954,0.008,0.00021295885499997998,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.033,0.036000000000000004,0.03320000000000001,0.033,0.0006782329983125276,0.044,0.046,0.045750000000000006,0.046,0.0006224949798994371,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.02,0.021,0.020350000000000004,0.02,0.00047696960070847314,0.019,0.02,0.019150000000000004,0.019,0.00035707142142714284,0.008,0.009000000000000001,0.008450000000000003,0.008,0.0004974937185533104,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.002,0.003,0.0020500000000000006,0.002,0.0002179449471770337,16,16,2048,1408,151936,True,208,1
0.006,0.008,0.00785714285714286,0.008,0.0004665694748158435,0.02,0.023,0.02085,0.021,0.0008529361054615986,0.033,0.035,0.03325000000000001,0.033,0.0005361902647381809,0.045,0.048,0.04650000000000001,0.047,0.0007416198487095669,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.022,0.023,0.022700000000000005,0.023,0.00045825756949558437,0.019,0.02,0.019100000000000002,0.019,0.00030000000000000024,0.008,0.009000000000000001,0.008350000000000002,0.008,0.00047696960070847325,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.002,0.003,0.0029000000000000007,0.003,0.00030000000000000003,16,16,2048,1408,151936,True,200,1
0.006,0.008,0.007761904761904763,0.008,0.0005259695722470124,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.032,0.035,0.033150000000000006,0.033,0.0005722761571129803,0.045,0.047,0.046000000000000006,0.046,0.00044721359549995833,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.02,0.021,0.020300000000000006,0.02,0.0004582575694955844,0.018000000000000002,0.019,0.018200000000000004,0.018000000000000002,0.000399999999999999,0.008,0.009000000000000001,0.008500000000000002,0.0085,0.0005000000000000004,0.013000000000000001,0.014,0.013100000000000004,0.013000000000000001,0.00029999999999999976,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,192,1
0.006,0.008,0.007380952380952382,0.007,0.0005753831415997415,0.022,0.023,0.022050000000000004,0.022,0.00021794494717703388,0.033,0.035,0.03330000000000001,0.033,0.0005567764362830027,0.045,0.047,0.04610000000000001,0.046,0.0005385164807134509,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.02,0.023,0.02135,0.021,0.0007921489758877421,0.018000000000000002,0.019,0.018750000000000006,0.019,0.00043301270189221816,0.008,0.009000000000000001,0.008100000000000001,0.008,0.0003000000000000003,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.002,0.003,0.0021000000000000003,0.002,0.00030000000000000003,16,16,2048,1408,151936,True,184,1
0.006,0.008,0.007000000000000001,0.007,0.00030860669992418383,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.032,0.035,0.03320000000000001,0.033,0.0007483314773547891,0.045,0.047,0.045950000000000005,0.046,0.00038405728739343076,0.017,0.018000000000000002,0.017850000000000005,0.018000000000000002,0.00035707142142714284,0.02,0.021,0.020450000000000003,0.02,0.0004974937185533104,0.018000000000000002,0.019,0.018050000000000004,0.018000000000000002,0.00021794494717703315,0.008,0.009000000000000001,0.008200000000000002,0.008,0.00040000000000000034,0.013000000000000001,0.014,0.013250000000000003,0.013000000000000001,0.00043301270189221897,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,176,1
0.006,0.007,0.006952380952380955,0.007,0.00021295885499997996,0.02,0.023,0.021050000000000003,0.021,0.0009733961166965887,0.033,0.035,0.03325000000000001,0.033,0.0005361902647381809,0.045,0.047,0.046000000000000006,0.046,0.0003162277660168382,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.02,0.023,0.021,0.021,0.0008944271909999154,0.018000000000000002,0.019,0.018150000000000006,0.018000000000000002,0.0003570714214271416,0.008,0.009000000000000001,0.008100000000000001,0.008,0.0003000000000000003,0.013000000000000001,0.014,0.013150000000000004,0.013000000000000001,0.00035707142142714214,0.002,0.003,0.0020500000000000006,0.002,0.0002179449471770337,16,16,2048,1408,151936,True,168,1
0.006,0.007,0.006952380952380955,0.007,0.00021295885499997996,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.032,0.035,0.032600000000000004,0.032,0.0009165151389911689,0.046,0.048,0.04610000000000001,0.046,0.00043588989435406776,0.017,0.018000000000000002,0.017850000000000005,0.018000000000000002,0.00035707142142714284,0.02,0.021,0.020400000000000005,0.02,0.000489897948556636,0.018000000000000002,0.019,0.018100000000000005,0.018000000000000002,0.0002999999999999992,0.008,0.009000000000000001,0.008150000000000001,0.008,0.0003570714214271428,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,160,1
0.006,0.007,0.006809523809523811,0.007,0.000392676726249301,0.02,0.023,0.021200000000000004,0.0215,0.0009797958971132705,0.033,0.035,0.033150000000000006,0.033,0.00047696960070847325,0.044,0.047,0.04510000000000001,0.045,0.0005385164807134509,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.02,0.023,0.021050000000000003,0.021,0.0011169153951844334,0.018000000000000002,0.019,0.018200000000000004,0.018000000000000002,0.00039999999999999893,0.008,0.009000000000000001,0.008050000000000002,0.008,0.0002179449471770339,0.013000000000000001,0.014,0.013100000000000004,0.013000000000000001,0.00029999999999999976,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,152,1
0.005,0.007,0.006285714285714288,0.006,0.0005471012044321931,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.032,0.035,0.032600000000000004,0.032,0.0008000000000000006,0.044,0.046,0.04555000000000001,0.046,0.0006689544080129832,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.02,0.021,0.020200000000000003,0.02,0.00040000000000000034,0.018000000000000002,0.019,0.018300000000000004,0.018000000000000002,0.0004582575694955828,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.011,0.012,0.011250000000000001,0.011,0.0004330127018922198,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,144,1
0.005,0.007,0.006095238095238096,0.006,0.00042591770999995997,0.02,0.023,0.021,0.021,0.0009999999999999992,0.032,0.035,0.03300000000000001,0.033,0.0005477225575051667,0.043000000000000003,0.047,0.04360000000000001,0.043000000000000003,0.0010198039027185552,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.02,0.022,0.020700000000000003,0.02,0.0009539392014169448,0.018000000000000002,0.019,0.018200000000000004,0.018000000000000002,0.00039999999999999893,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.011,0.012,0.011700000000000002,0.012,0.0004582575694955844,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,136,1
0.005,0.006,0.005952380952380954,0.006,0.00021295885499997998,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.032,0.033,0.032150000000000005,0.032,0.00035707142142714284,0.043000000000000003,0.046,0.04390000000000001,0.044,0.0006244997998398384,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.018000000000000002,0.019,0.018350000000000005,0.018000000000000002,0.00047696960070847157,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.01,0.011,0.010900000000000002,0.011,0.00029999999999999976,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,128,1
0.005,0.007,0.006000000000000001,0.006,0.00030860669992418383,0.02,0.022,0.021300000000000003,0.021,0.0007141428428542841,0.032,0.033,0.03245000000000001,0.032,0.0004974937185533104,0.043000000000000003,0.046,0.043250000000000004,0.043000000000000003,0.0006982120021884455,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.02,0.022,0.0205,0.02,0.0007416198487095661,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,120,1
0.005,0.006,0.005952380952380954,0.006,0.00021295885499997998,0.019,0.02,0.019950000000000002,0.02,0.00021794494717703388,0.025,0.027,0.025850000000000005,0.026000000000000002,0.0005722761571129797,0.043000000000000003,0.044,0.04305000000000001,0.043000000000000003,0.00021794494717703236,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.008,0.009000000000000001,0.008050000000000002,0.008,0.0002179449471770339,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,112,1
0.005,0.006,0.0051428571428571435,0.005,0.00034992710611188256,0.02,0.022,0.02085,0.021,0.0007921489758877425,0.025,0.027,0.026000000000000006,0.026000000000000002,0.0005477225575051657,0.042,0.045,0.043000000000000003,0.043000000000000003,0.0006324555320336748,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.02,0.021,0.020300000000000006,0.02,0.0004582575694955844,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.008,0.009000000000000001,0.008050000000000002,0.008,0.0002179449471770339,0.01,0.011,0.01005,0.01,0.00021794494717703353,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,104,1
0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.019,0.02,0.019150000000000004,0.019,0.00035707142142714284,0.025,0.027,0.025600000000000005,0.026000000000000002,0.0005830951894845302,0.042,0.043000000000000003,0.04295000000000001,0.043000000000000003,0.00021794494717703385,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.02,0.021,0.020100000000000003,0.02,0.00030000000000000024,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.01,0.011,0.010650000000000001,0.011,0.0004769696007084724,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,96,1
0.004,0.005,0.004952380952380954,0.005,0.00021295885499997998,0.02,0.022,0.021050000000000003,0.021,0.0008645808232895284,0.024,0.026000000000000002,0.024500000000000004,0.024,0.0008062257748298557,0.042,0.044,0.04295000000000001,0.043000000000000003,0.00038405728739342984,0.012,0.014,0.013000000000000003,0.013000000000000001,0.000316227766016838,0.02,0.022,0.020450000000000003,0.02,0.0005894913061275798,0.014,0.015,0.014050000000000002,0.014,0.00021794494717703353,0.008,0.009000000000000001,0.008300000000000002,0.008,0.0004582575694955844,0.01,0.011,0.010750000000000001,0.011,0.00043301270189221897,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,88,1
0.004,0.005,0.004952380952380954,0.005,0.00021295885499997998,0.019,0.02,0.019150000000000004,0.019,0.00035707142142714284,0.024,0.025,0.024250000000000004,0.024,0.00043301270189221973,0.042,0.045,0.04305000000000001,0.043000000000000003,0.0004974937185533091,0.012,0.013000000000000001,0.012900000000000003,0.013000000000000001,0.00030000000000000024,0.019,0.02,0.019700000000000002,0.02,0.0004582575694955844,0.013000000000000001,0.014,0.013950000000000004,0.014,0.00021794494717703353,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.01,0.011,0.010450000000000001,0.01,0.0004974937185533096,0.001,0.002,0.0019500000000000003,0.002,0.0002179449471770337,16,16,2048,1408,151936,True,80,1
0.004,0.005,0.004952380952380954,0.005,0.00021295885499997998,0.019,0.022,0.02015,0.02,0.0011947803145348516,0.024,0.025,0.024300000000000006,0.024,0.0004582575694955844,0.041,0.043000000000000003,0.04260000000000001,0.043000000000000003,0.0005830951894845306,0.012,0.013000000000000001,0.012200000000000003,0.012,0.00040000000000000034,0.019,0.021,0.020250000000000004,0.02,0.0006224949798994372,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.008,0.009000000000000001,0.008150000000000001,0.008,0.0003570714214271428,0.01,0.011,0.010150000000000001,0.01,0.00035707142142714214,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,72,1
0.004,0.005,0.004952380952380954,0.005,0.00021295885499997998,0.019,0.02,0.019200000000000002,0.019,0.00040000000000000034,0.023,0.025,0.024100000000000003,0.024,0.0006244997998398403,0.042,0.044,0.043050000000000005,0.043000000000000003,0.00038405728739342903,0.012,0.013000000000000001,0.012050000000000002,0.012,0.0002179449471770339,0.019,0.02,0.019200000000000002,0.019,0.00040000000000000034,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.008,0.009000000000000001,0.008250000000000002,0.008,0.0004330127018922198,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,64,1
0.004,0.005,0.004380952380952382,0.004,0.0004856209060564557,0.019,0.02,0.019350000000000003,0.019,0.00047696960070847314,0.021,0.023,0.021550000000000003,0.021,0.0006689544080129817,0.041,0.043000000000000003,0.04200000000000001,0.042,0.0006324555320336764,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.019,0.021,0.019650000000000004,0.019,0.0007921489758877438,0.012,0.013000000000000001,0.012100000000000003,0.012,0.00030000000000000024,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,16,16,2048,1408,151936,True,56,1
