,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,time_stats.all_reduce.count,rank,num_workers,size,collective,devices_per_node,max_devices_per_node,profiling_precision
165,0.04135900000000004,0.04183900000000006,0.04158566666666671,0.041559000000000026,0.00019686430746978584,3,0,8,2260992,all_reduce,8,8,FP16
166,0.04143900000000008,0.04172,0.04159933333333337,0.04163900000000001,0.00011809694699220892,3,0,8,2293760,all_reduce,8,8,FP16
167,0.04135900000000004,0.04179900000000001,0.041585666666666694,0.041599000000000046,0.00017987650084308143,3,0,8,2326528,all_reduce,8,8,FP16
168,0.04127900000000005,0.04167900000000009,0.04149233333333339,0.04151900000000001,0.00016438437341251847,3,0,8,2359296,all_reduce,8,8,FP16
169,0.04156,0.04175900000000002,0.041665999999999995,0.04167899999999997,8.175981082822775e-05,3,0,8,2392064,all_reduce,8,8,FP16
170,0.04151899999999995,0.04163900000000001,0.041558999999999985,0.04151900000000001,5.6568542494937845e-05,3,0,8,2424832,all_reduce,8,8,FP16
171,0.04163900000000001,0.041758999999999956,0.041678999999999994,0.04163900000000001,5.6568542494898604e-05,3,0,8,2457600,all_reduce,8,8,FP16
172,0.04155899999999997,0.04171899999999994,0.04162566666666665,0.041599000000000046,6.798692684787835e-05,3,0,8,2490368,all_reduce,8,8,FP16
173,0.04151900000000001,0.04195899999999995,0.04171899999999998,0.04167899999999997,0.00018184242262645438,3,0,8,2523136,all_reduce,8,8,FP16
174,0.04151900000000001,0.041598999999999935,0.04154566666666665,0.04151900000000001,3.771236166324829e-05,3,0,8,2555904,all_reduce,8,8,FP16
175,0.04151900000000001,0.04167899999999997,0.04158566666666665,0.04155899999999997,6.798692684789286e-05,3,0,8,2588672,all_reduce,8,8,FP16
176,0.041598999999999935,0.041719000000000055,0.04163899999999999,0.04159899999999999,5.656854249496729e-05,3,0,8,2621440,all_reduce,8,8,FP16
177,0.04167900000000003,0.04199900000000002,0.04186566666666668,0.041918999999999984,0.0001359738536957998,3,0,8,2654208,all_reduce,8,8,FP16
178,0.04159899999999999,0.04179899999999998,0.04170566666666664,0.04171899999999994,8.219218670624704e-05,3,0,8,2686976,all_reduce,8,8,FP16
179,0.04175900000000002,0.04179899999999998,0.041772333333333335,0.04175900000000002,1.8856180831624143e-05,3,0,8,2719744,all_reduce,8,8,FP16
180,0.04171899999999994,0.042158999999999995,0.041892333333333316,0.04179900000000004,0.00019136933459210838,3,0,8,2752512,all_reduce,8,8,FP16
181,0.04175900000000002,0.041918999999999984,0.041852333333333346,0.04187900000000002,6.798692684789286e-05,3,0,8,2785280,all_reduce,8,8,FP16
182,0.04171899999999994,0.04199900000000002,0.04186566666666666,0.04187900000000002,0.0001146976702272715,3,0,8,2818048,all_reduce,8,8,FP16
183,0.041719000000000055,0.04183900000000006,0.041759333333333364,0.04171999999999997,5.633431951801514e-05,3,0,8,2850816,all_reduce,8,8,FP16
