time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,time_stats.share_expert_up_proj.min,time_stats.share_expert_up_proj.max,time_stats.share_expert_up_proj.mean,time_stats.share_expert_up_proj.median,time_stats.share_expert_up_proj.std,time_stats.share_expert_up_proj.count,time_stats.share_expert_act.min,time_stats.share_expert_act.max,time_stats.share_expert_act.mean,time_stats.share_expert_act.median,time_stats.share_expert_act.std,time_stats.share_expert_act.count,time_stats.share_expert_down_proj.min,time_stats.share_expert_down_proj.max,time_stats.share_expert_down_proj.mean,time_stats.share_expert_down_proj.median,time_stats.share_expert_down_proj.std,time_stats.share_expert_down_proj.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,is_step2_mini,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature,model_architecture_profile
,,,,,,,,,,,,0.030529,0.031072000000000002,0.03081565,0.030785,0.00013352163682340095,20,0.002912,0.003263,0.0029918,0.002976,8.2850226312304e-05,20,0.0057599999999999995,0.006048,0.005856050000000001,0.005856,6.652704337335318e-05,20,,,,,,,0.005535,0.005824,0.00563195,0.0056,8.892326748382562e-05,20,0.0016950000000000001,0.0016970000000000002,0.0016960500000000004,0.001696,3.840572873934517e-07,20,0.003072,0.003231,0.0031551500000000002,0.0031680000000000002,3.838525107381738e-05,20,16,2,2048,512,151936,True,True,True,32,2,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.030208000000000002,0.030751,0.030470250000000004,0.030448000000000003,0.00015093371889673984,20,0.0030080000000000003,0.003456,0.00311845,0.003072,0.00011948911038249463,20,0.005695,0.0060149999999999995,0.005750300000000001,0.005728,7.219148149193229e-05,20,,,,,,,0.00544,0.005664,0.00556305,0.005568,6.259430884673138e-05,20,0.0016,0.001632,0.0016287500000000004,0.001632,9.585796784826991e-06,20,0.003007,0.0031680000000000002,0.0030767000000000004,0.0030875,5.470383898777127e-05,20,16,2,2048,512,151936,True,True,True,16,2,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.029598000000000003,0.030208000000000006,0.0297788,0.029759500000000005,0.00014927980439429894,20,0.002783,0.00304,0.00283985,0.0028165,6.631611795031437e-05,20,0.005632,0.005793,0.0057009,0.005696,3.962057546275675e-05,20,,,,,,,0.005344000000000001,0.005727,0.005486350000000001,0.005472,9.718707475791194e-05,20,0.0013759999999999998,0.001408,0.00139355,0.0014075,1.5876003905265395e-05,20,0.0030080000000000003,0.003137,0.0030896000000000005,0.0031035000000000004,4.349758613992276e-05,20,16,2,2048,512,151936,True,True,True,8,2,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.029086000000000008,0.02940800000000001,0.029209350000000012,0.029199500000000007,8.950434347002417e-05,20,0.0029430000000000003,0.003297,0.0030304000000000004,0.0030080000000000003,0.00010091154542469359,20,0.005535,0.0057599999999999995,0.005625499999999999,0.005632,6.528361203242346e-05,20,,,,,,,0.0054080000000000005,0.005857,0.005568050000000001,0.0055835,0.00010999748860769498,20,0.001567,0.001632,0.00159995,0.0016,1.0283360345723563e-05,20,0.002975,0.0031680000000000002,0.0030398999999999995,0.0030395,5.2613591399941544e-05,20,16,2,2048,512,151936,True,True,True,4,2,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.030271000000000003,0.030592000000000008,0.030456150000000005,0.030512000000000004,0.00011364342259893483,20,0.002816,0.0031680000000000002,0.0029102999999999993,0.0029115,7.46003351198908e-05,20,0.005473,0.005728,0.005620749999999999,0.005632,6.421205104962766e-05,20,,,,,,,0.00544,0.005728,0.0055585,0.005568,8.29816244719273e-05,20,0.0013440000000000001,0.001377,0.0013744499999999997,0.0013759999999999998,6.989098654332981e-06,20,0.0030080000000000003,0.0031680000000000002,0.0030640000000000003,0.003056,4.620064934608601e-05,20,16,2,2048,512,151936,True,True,True,2,2,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.027329000000000006,0.027904000000000005,0.027599950000000005,0.027585000000000005,0.0001564376792847562,20,0.0030080000000000003,0.003359,0.003078450000000001,0.00304,9.927813203319244e-05,20,0.00544,0.005632,0.0055487999999999996,0.005536,4.681196428264902e-05,20,,,,,,,0.00544,0.005696,0.00558555,0.0056,7.739281297381543e-05,20,0.0015680000000000002,0.001664,0.0015808500000000004,0.0015680000000000002,2.3488880347943303e-05,20,0.002976,0.0031349999999999998,0.0030239999999999998,0.0030080000000000003,4.457914310526838e-05,20,16,2,2048,512,151936,True,True,True,1,2,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.031520000000000006,0.03184,0.03173775,0.0317595,8.477905106805527e-05,20,0.002592,0.002624,0.0026113000000000004,0.002624,1.5556670594956997e-05,20,0.004543999999999999,0.004736,0.0046047499999999995,0.0045915,4.513853675076341e-05,20,,,,,,,0.005248,0.005312000000000001,0.0052896,0.00528,1.7816845961056404e-05,20,0.001696,0.001729,0.00172485,0.001728,9.619121581516658e-06,20,0.002784,0.002848,0.0028063999999999997,0.002816,1.781965207292214e-05,20,16,2,2048,512,151936,True,True,True,128,4,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.029952,0.030270000000000005,0.030097200000000008,0.030079,7.797025073706071e-05,20,0.002304,0.002336,0.00232485,0.002336,1.5196298891506392e-05,20,0.004224,0.004288,0.0042512,0.004256,1.8312837027615303e-05,20,,,,,,,0.005184,0.00528,0.00523205,0.005232,2.150924219957549e-05,20,0.001663,0.0016970000000000002,0.0016703999999999996,0.001664,1.2928263611173838e-05,20,0.002847,0.0028799999999999997,0.0028559000000000006,0.002848,1.380181147531002e-05,20,16,2,2048,512,151936,True,True,True,64,4,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.02944,0.029887,0.029705300000000007,0.029711500000000002,8.81850894426036e-05,20,0.002367,0.0024,0.00238235,0.002368,1.5966449198240608e-05,20,0.004064,0.004128000000000001,0.004097500000000001,0.004096,2.3551008470976496e-05,20,,,,,,,0.005248,0.005312000000000001,0.005280000000000001,0.00528,2.2627416997969766e-05,20,0.001664,0.001729,0.00170245,0.001696,1.639656976321571e-05,20,0.002751,0.002785,0.0027711,0.0027835,1.57031843904351e-05,20,16,2,2048,512,151936,True,True,True,32,4,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
,,,,,,,,,,,,0.028543000000000002,0.029022000000000003,0.028767800000000003,0.028768500000000002,0.0001314935739874764,20,0.002304,0.002368,0.0023439999999999997,0.002336,1.9841874911408914e-05,20,0.004063,0.004128000000000001,0.004086250000000001,0.004095,2.2724161150634403e-05,20,,,,,,,0.005184,0.005248,0.00521775,0.005216,2.1323402636539973e-05,20,0.001567,0.0016,0.0015823,0.0015680000000000002,1.5912573644762767e-05,20,0.0027519999999999997,0.0027519999999999997,0.0027519999999999992,0.0027519999999999997,4.336808689942018e-19,20,16,2,2048,512,151936,True,True,True,16,4,2048,512,generic,False,512,,KERNEL_ONLY,BF16,none,generic
